date,strategy,asset,weight
2013-04-30,EW,TLT,0.09999999999997726
2013-04-30,EW,TIP,0.09999999999997726
2013-04-30,EW,LQD,0.09999999999997726
2013-04-30,EW,VNQ,0.09999999999997726
2013-04-30,EW,GLD,0.09999999999997726
2013-04-30,EW,DBC,0.09999999999997726
2013-04-30,GMV,SPY,0.1729353486045933
2013-04-30,GMV,VEA,0.0
2013-04-30,GMV,EEM,0.0
2013-04-30,GMV,IEF,0.35
2013-04-30,GMV,TLT,0.0
2013-04-30,GMV,TIP,0.2443007181498101
2013-04-30,GMV,LQD,0.2327639332461122
2013-04-30,GMV,VNQ,0.0
2013-04-30,GMV,GLD,0.0
2013-04-30,GMV,DBC,0.0
2013-04-30,ERC,SPY,0.07139860817381218
2013-04-30,ERC,VEA,0.048929770449771134
2013-04-30,ERC,EEM,0.04298471823675354
2013-04-30,ERC,IEF,0.21743965545591554
2013-04-30,ERC,TLT,0.11720682309878545
2013-04-30,ERC,TIP,0.17339935336559673
2013-04-30,ERC,LQD,0.15739150143979763
2013-04-30,ERC,VNQ,0.04901778219921154
2013-04-30,ERC,GLD,0.06099786491001821
2013-04-30,ERC,DBC,0.0612339226700357
2013-04-30,CTB_ONLY,SPY,0.21485016373907895
2013-04-30,CTB_ONLY,VEA,0.0990695024484277
2013-04-30,CTB_ONLY,EEM,0.0
2013-04-30,CTB_ONLY,IEF,0.20400109173875383
2013-04-30,CTB_ONLY,TLT,0.33818635171706035
2013-04-30,CTB_ONLY,TIP,0.0
2013-04-30,CTB_ONLY,LQD,0.0
2013-04-30,CTB_ONLY,VNQ,0.01458080520340832
2013-04-30,CTB_ONLY,GLD,0.05905991637157508
2013-04-30,CTB_ONLY,DBC,0.07025216878170386
2013-04-30,RB_CTB_BAND,SPY,0.09870628164407695
2013-04-30,RB_CTB_BAND,VEA,0.06145902175366689
2013-04-30,RB_CTB_BAND,EEM,0.04568257918284064
2013-04-30,RB_CTB_BAND,IEF,0.31678888919535
2013-04-30,RB_CTB_BAND,TLT,0.19191824500497184
2013-04-30,RB_CTB_BAND,TIP,0.10738867773246308
2013-04-30,RB_CTB_BAND,LQD,0.002042634934543947
2013-04-30,RB_CTB_BAND,VNQ,0.05716586685757582
2013-04-30,RB_CTB_BAND,GLD,0.05774655417176354
2013-04-30,RB_CTB_BAND,DBC,0.06110124952264857
2013-05-31,EW,SPY,0.09999999999997726
2013-05-31,EW,VEA,0.09999999999997726
2013-05-31,EW,EEM,0.09999999999997726
2013-05-31,EW,IEF,0.09999999999997726
2013-05-31,EW,TLT,0.09999999999997726
2013-05-31,EW,TIP,0.09999999999997726
2013-05-31,EW,LQD,0.09999999999997726
2013-05-31,EW,VNQ,0.09999999999997726
2013-05-31,EW,GLD,0.09999999999997726
2013-05-31,EW,DBC,0.09999999999997726
2013-05-31,GMV,SPY,0.1618636200757333
2013-05-31,GMV,VEA,0.0
2013-05-31,GMV,EEM,0.0
2013-05-31,GMV,IEF,0.35
2013-05-31,GMV,TLT,0.0
2013-05-31,GMV,TIP,0.23874572877353367
2013-05-31,GMV,LQD,0.24939065115084885
2013-05-31,GMV,VNQ,0.0
2013-05-31,GMV,GLD,0.0
2013-05-31,GMV,DBC,0.0
2013-05-31,ERC,SPY,0.07392603493477787
2013-05-31,ERC,VEA,0.05074163367969347
2013-05-31,ERC,EEM,0.04439817188910591
