date,strategy,obj_total,dr_term,smooth_term,l2_term,band_penalty,dr,db
2014-02-28,ERC,1.2995464131369944e-06,3.6365013806977716e-12,3.921323228618574e-06,1.2995427766356137e-06,0.0,3.6365013806977716e-12,0.080984506413977
2014-02-28,CTB_ONLY,0.02055088230453166,0.17463242527570386,3.2003202553635796e-05,2.5832476966527802e-06,0.0,0.17463242527570386,0.020548299056835008
2014-02-28,RB_CTB_BAND,0.05392201536120493,0.030179368654305063,9.075824224199156e-06,1.701105728836765e-06,0.02373186977694683,0.030179368654305063,0.03678617441266219
2014-03-31,ERC,1.2928959239031661e-06,3.454301640412165e-12,1.4835838084906767e-05,1.2928924696015258e-06,0.0,3.454301640412165e-12,0.08201986262341232
2014-03-31,CTB_ONLY,0.02113369654937577,0.17307337327314395,3.3331561727756794e-05,2.578459900687498e-06,0.0,0.17307337327314395,0.021131118089475084
2014-03-31,RB_CTB_BAND,0.05652892731620862,0.030597944641351144,3.525287963570673e-05,1.7004523820197735e-06,0.02589402934283975,0.030597944641351144,0.037756989846128484
2014-04-30,ERC,1.2926900791438718e-06,3.5542312673998648e-12,2.00077277703905e-06,1.2926865249126043e-06,0.0,3.5542312673998648e-12,0.08289151898262413
2014-04-30,CTB_ONLY,0.021417801707044406,0.17358352279860134,5.5353568133709074e-05,2.5767877077092474e-06,0.0,0.17358352279860134,0.021415224919336697
2014-04-30,RB_CTB_BAND,0.05806047232217784,0.0314450645695,2.6641198115021842e-05,1.7066246713601401e-06,0.026587059929891455,0.0314450645695,0.038059514274976156
2014-05-30,ERC,1.2860718842613202e-06,3.5504837186739712e-12,4.0606810653353564e-05,1.2860683337776015e-06,0.0,3.5504837186739712e-12,0.08311087779333431
2014-05-30,CTB_ONLY,0.022194330478637798,0.17395099734499608,0.00011213732565468384,2.5635307725586313e-06,0.0,0.17395099734499608,0.02219176694786524
2014-05-30,RB_CTB_BAND,0.05939720690727855,0.031834963204213335,3.299891562798902e-05,1.6968656341198012e-06,0.027527547921803106,0.031834963204213335,0.038463822332179
2014-06-30,ERC,3.594115575364598e-06,2.3124505732521266e-06,4.237887517508745e-06,1.2816650021124716e-06,0.0,2.3124505732521266e-06,0.08360337127259415
2014-06-30,CTB_ONLY,0.02271429876187742,0.1755844085275565,0.000293112575291707,2.5893373833842613e-06,0.0,0.1755844085275565,0.022711709424494034
2014-06-30,RB_CTB_BAND,0.06136639448749704,0.03167302266475695,5.02128942737561e-05,1.6892575141705386e-06,0.029641469670952166,0.03167302266475695,0.039348088085495406
2014-07-31,ERC,3.977610989407667e-06,2.6978348952792107e-06,1.1375373772892649e-05,1.2797760941284567e-06,0.0,2.6978348952792107e-06,0.08495627629978002
2014-07-31,CTB_ONLY,0.02314600433339544,0.182175050237692,0.0003741372529304451,2.631200727470771e-06,0.0,0.182175050237692,0.02314337313266797
2014-07-31,RB_CTB_BAND,0.06415379925840783,0.0325414085246068,7.772518175514704e-05,1.6989744937215182e-06,0.031532966577552154,0.0325414085246068,0.04011293156027474
2014-08-29,ERC,1.2726811596313155e-06,2.919518855106069e-12,9.11201027093594e-05,1.2726782401124605e-06,0.0,2.919518855106069e-12,0.0906436727630887
2014-08-29,CTB_ONLY,0.0262864357619375,0.1871194198408402,0.0009579448716161775,2.6967962614283573e-06,0.0,0.1871194198408402,0.02628373896567607
2014-08-29,RB_CTB_BAND,0.0798786369744384,0.036184073789342075,0.0006381198655864722,1.7112272389186582e-06,0.043054732092270925,0.036184073789342075,0.04434441415065938
2014-09-30,ERC,1.2673892284059274e-06,2.000711235233803e-12,5.347189753844994e-05,1.2673872276946922e-06,0.0,2.000711235233803e-12,0.08454371269761578
2014-09-30,CTB_ONLY,0.024027077640874063,0.18612536615479933,0.00014234000723842467,2.7033923758863046e-06,0.0,0.18612536615479933,0.024024374248498178
2014-09-30,RB_CTB_BAND,0.06896410199891702,0.03613461226536699,9.752255828197456e-05,1.6959741154301119e-06,0.03273027120115263,0.03613461226536699,0.04058525794325812
2014-10-31,ERC,1.2398006115777025e-06,1.433818094789329e-12,0.00024110259098934772,1.2397991777596078e-06,0.0,1.433818094789329e-12,0.07853321422215755
2014-10-31,CTB_ONLY,0.020557871481836156,0.1817214562760559,0.0013884870672339201,2.6988487520907296e-06,0.0,0.1817214562760559,0.020555172633084064
2014-10-31,RB_CTB_BAND,0.06068874794136099,0.034460540066101754,0.0005592967606795116,1.650353916028254e-06,0.0256672607606637,0.034460540066101754,0.03765712283616951
2014-11-28,ERC,1.2225563209967224e-06,1.0276322203693165e-12,0.0001512425515297632,1.222555293364502e-06,0.0,1.0276322203693165e-12,0.06842212293936165
2014-11-28,CTB_ONLY,0.0163539527924961,0.1857860010121858,0.0009629689271725817,2.7823139099215714e-06,0.0,0.1857860010121858,0.01635117047858618
2014-11-28,RB_CTB_BAND,0.048946756536802055,0.03044790360934117,0.0004589875557329142,1.5915429401337012e-06,0.018038273828787834,0.03044790360934117,0.03399382732826001
2014-12-31,ERC,1.2013590712478684e-06,8.147720193275591e-13,0.00022819540036082505,1.2013582564758492e-06,0.0,8.147720193275591e-13,0.06073001929523399
2014-12-31,CTB_ONLY,0.012591609660701922,0.17743313725888157,0.0007447744087508182,2.755143579319366e-06,0.0,0.17743313725888157,0.012588854517122603
2014-12-31,RB_CTB_BAND,0.0395732671601805,0.025913624624285956,0.0007810492787385063,1.5116870258240368e-06,0.012877081570130212,0.025913624624285956,0.031048103669985568
2015-01-30,ERC,1.1957383646928478e-06,8.473023011218739e-13,1.6060500485524354e-05,1.1957375173905466e-06,0.0,8.473023011218739e-13,0.060940127964306506
2015-01-30,CTB_ONLY,0.013100531141701276,0.1781771501691561,2.2254485558534383e-05,2.753915863752807e-06,0.0,0.1781771501691561,0.013097777225837524
2015-01-30,RB_CTB_BAND,0.039020656894212705,0.024090846518233396,0.00026867727789925395,1.473698423223246e-06,0.014659659399656832,0.024090846518233396,0.032122884920279544
2015-02-27,ERC,1.1930263206831982e-06,7.479976404621992e-13,2.052436639437752e-05,1.1930255726855576e-06,0.0,7.479976404621992e-13,0.05993296269010359
2015-02-27,CTB_ONLY,0.012179121633255604,0.17878730288132008,0.00011246757220034957,2.7676871541465566e-06,0.0,0.17878730288132008,0.012176353946101457
2015-02-27,RB_CTB_BAND,0.037619943377328754,0.022865466374540486,0.00027347464113053067,1.4418230115562203e-06,0.014479560538646182,0.022865466374540486,0.03201737966823693
2015-03-31,ERC,1.1862512257873423e-06,5.602455797790384e-13,3.993921866598878e-05,1.1862506655417625e-06,0.0,5.602455797790384e-13,0.058864247564902675
2015-03-31,CTB_ONLY,0.011960317960425789,0.17537203225695927,0.0004229713264038284,2.7621042691098364e-06,0.0,0.17537203225695927,0.011957555856156678
2015-03-31,RB_CTB_BAND,0.03579792672579282,0.021407626694169474,0.00036440642714809126,1.4022982421745247e-06,0.014024491306233082,0.021407626694169474,0.03174783049008622
2015-04-30,ERC,1.1819183748220226e-06,5.243888612038416e-13,1.6884805576270936e-05,1.1819178504331614e-06,0.0,5.243888612038416e-13,0.057267039805510955
2015-04-30,CTB_ONLY,0.010792933445949962,0.17138494390638373,0.00011727957228614462,2.7442937768203777e-06,0.0,0.17138494390638373,0.010790189152173143
2015-04-30,RB_CTB_BAND,0.032425019629829376,0.019521056678539254,0.00027174237346809564,1.366764193125218e-06,0.012630853813628903,0.019521056678539254,0.03089393205825978
2015-05-29,ERC,1.1715477135956174e-06,4.4804514435581096e-13,5.293882086557031e-05,1.171547265550473e-06,0.0,4.4804514435581096e-13,0.05673327819938222
2015-05-29,CTB_ONLY,0.01100766729681724,0.16983623911068835,0.0006418184190821114,2.7616956927609733e-06,0.0,0.16983623911068835,0.011004905601124479
2015-05-29,RB_CTB_BAND,0.03106308879622504,0.018194355716194023,0.0003298466330229889,1.3305373130345595e-06,0.012537555909694992,0.018194355716194023,0.030835122929548094
2015-06-30,ERC,1.1616634701607824e-06,3.8683981023917295e-13,8.486101071039195e-05,1.1616630833209722e-06,0.0,3.8683981023917295e-13,0.054620005107381187
2015-06-30,CTB_ONLY,0.010074805917881631,0.16613738875689085,0.000695992719552786,2.7461903701633237e-06,0.0,0.16613738875689085,0.010072059727511467
2015-06-30,RB_CTB_BAND,0.02708321981096919,0.016436753251118482,0.00044453005772610027,1.2942771548795835e-06,0.010200642224969726,0.016436753251118482,0.029283306497425395
2015-07-31,ERC,1.1510284633568544e-06,4.017832147906993e-13,0.0001011330107496886,1.1510280615736396e-06,0.0,4.017832147906993e-13,0.055436645517361056
2015-07-31,CTB_ONLY,0.008957235791880054,0.16108476580998046,0.001245597191206212,2.7238486177011677e-06,0.0,0.16108476580998046,0.008954511943262352
2015-07-31,RB_CTB_BAND,0.02452120473630904,0.01491381560911453,0.00044898903495792784,1.2634432448340844e-06,0.009157136648991747,0.01491381560911453,0.02853302379292355
2015-08-31,ERC,1.1606073906820545e-06,3.98852576192288e-13,0.00015406321472478688,1.1606069918294784e-06,0.0,3.98852576192288e-13,0.05567525325481587
2015-08-31,CTB_ONLY,0.01005884411578721,0.1442560282061316,0.004585285396717611,2.5183867627328672e-06,0.0,0.1442560282061316,0.010056325729024478
2015-08-31,RB_CTB_BAND,0.02396150682209945,0.0142941175665977,0.0003156015266859375,1.2464131912490958e-06,0.009350541315624563,0.0142941175665977,0.028675190174637107
2015-09-30,ERC,1.1676103999304593e-06,4.091695803209587e-13,5.150903526102529e-05,1.167609990760879e-06,0.0,4.091695803209587e-13,0.05300975543548816
2015-09-30,CTB_ONLY,0.00949688947183479,0.13798132363366902,0.000970567904185854,2.434434382467464e-06,0.0,0.13798132363366902,0.009494455037452321
2015-09-30,RB_CTB_BAND,0.021730593199050543,0.012909605957152756,0.00032895449842746717,1.2306724248308074e-06,0.00849080207104549,0.012909605957152756,0.02803134841146187
2015-10-30,ERC,1.1673829831242149e-06,4.0232586144365456e-13,2.3125660983715393e-06,1.1673825807983535e-06,0.0,4.0232586144365456e-13,0.052968535178921264
2015-10-30,CTB_ONLY,0.0091483531037736,0.14175100229586438,0.0003400598707176387,2.4746721284672512e-06,0.0,0.14175100229586438,0.009145878431645132
2015-10-30,RB_CTB_BAND,0.020636701848763296,0.011836192824998598,0.0001201293044300911,1.2170643652784625e-06,0.00867916265496933,0.011836192824998598,0.028175099737739618
2015-11-30,ERC,1.167285628256578e-06,3.8959188229246006e-13,7.811815121623524e-06,1.1672852386646956e-06,0.0,3.8959188229246006e-13,0.05332790127208651
2015-11-30,CTB_ONLY,0.008628576716069487,0.14176342701048666,0.00012853577992972482,2.489731096222932e-06,0.0,0.14176342701048666,0.008626086984973264
2015-11-30,RB_CTB_BAND,0.020094580464637357,0.011293132666330172,9.64403782949992e-05,1.2062823673894972e-06,0.008703801137644795,0.011293132666330172,0.028193787278598056
2015-12-31,ERC,1.1703927511187666e-06,3.7614346432062885e-13,2.2704088015867274e-05,1.1703923749753022e-06,0.0,3.7614346432062885e-13,0.05372389018907878
2015-12-31,CTB_ONLY,0.009799780011805,0.13527876610370898,0.0010388314653598017,2.420900686698163e-06,0.0,0.13527876610370898,0.009797359111118302
2015-12-31,RB_CTB_BAND,0.020159430180606133,0.011136376638238939,7.993946595583783e-05,1.2016838900431168e-06,0.008941912392521316,0.011136376638238939,0.02837304183237405
2016-01-29,ERC,1.178302834999662e-06,3.997665676623403e-13,6.743626233886632e-05,1.1783024352330944e-06,0.0,3.997665676623403e-13,0.05493901708452087
2016-01-29,CTB_ONLY,0.010461124534645637,0.13262542018754964,0.0005247263337279046,2.402791169195621e-06,0.0,0.13262542018754964,0.01045872174347644
2016-01-29,RB_CTB_BAND,0.021208322655038157,0.01121528840448097,0.0001417388013986769,1.1983526338060904e-06,0.009850097096524704,0.01121528840448097,0.02903573802585721
2016-02-29,ERC,1.180170011285287e-06,4.315283168773783e-13,1.573707031435647e-05,1.18016957975697e-06,0.0,4.315283168773783e-13,0.05697739035881061
2016-02-29,CTB_ONLY,0.011251607166972554,0.13462357296797142,0.00046695180481142547,2.440147105504995e-06,0.0,0.13462357296797142,0.01124916701986705
2016-02-29,RB_CTB_BAND,0.02361210708579268,0.011524473471817143,7.733816532702678e-05,1.1947287208126607e-06,0.012009100719927699,0.011524473471817143,0.030497806760911492
2016-03-31,ERC,1.183142111192432e-06,4.510414766001091e-13,1.9137915560523192e-05,1.1831416601509555e-06,0.0,4.510414766001091e-13,0.05852307167593654
2016-03-31,CTB_ONLY,0.011991368588199536,0.1372709425175808,0.0002889705409052912,2.4617662859149183e-06,0.0,0.1372709425175808,0.011988906821913621
2016-03-31,RB_CTB_BAND,0.026387437420859264,0.012181796465913493,6.259199270911307e-05,1.201410843671436e-06,0.014141847551392986,0.012181796465913493,0.03181775701536503
2016-04-29,ERC,1.1746099169981673e-06,4.4318779633570706e-13,6.487194513054965e-05,1.174609473810371e-06,0.0,4.4318779633570706e-13,0.06083886464640127
2016-04-29,CTB_ONLY,0.012196972876721713,0.14360614968579768,0.0018689026221907219,2.5614764375381475e-06,0.0,0.14360614968579768,0.012194411400284174
2016-04-29,RB_CTB_BAND,0.027919253971825583,0.012856747801101728,0.00020859291399314014,1.1952786695287428e-06,0.014852717978061184,0.012856747801101728,0.032235264998288354
2016-05-31,ERC,1.1780930249538551e-06,4.560090540583919e-13,1.4987551536987495e-05,1.178092568944801e-06,0.0,4.560090540583919e-13,0.060313777679835576
2016-05-31,CTB_ONLY,0.012960629950319002,0.1468133512983597,0.00025084768400917575,2.5885454704000213e-06,0.0,0.1468133512983597,0.012958041404848603
2016-05-31,RB_CTB_BAND,0.028887442135717558,0.013110965414774058,7.834541939245883e-05,1.1962411988959339e-06,0.015696935060352146,0.013110965414774058,0.03271831541673877
2016-06-30,ERC,1.1826717822952963e-06,6.032743198971196e-13,5.453053418040449e-05,1.1826711790209764e-06,0.0,6.032743198971196e-13,0.058136687724299814
2016-06-30,CTB_ONLY,0.013764028558939588,0.13483780022588968,0.002596070400044142,2.481610096395248e-06,0.0,0.13483780022588968,0.013761546948843193
2016-06-30,RB_CTB_BAND,0.028295131192624418,0.012855057533829602,0.00015145589375241416,1.1957739904686849e-06,0.015287421991051934,0.012855057533829602,0.032485663837013415
2016-07-29,ERC,1.1909005715683337e-06,6.761564659927e-13,4.945924940021769e-05,1.1908998954118677e-06,0.0,6.761564659927e-13,0.05658754110409761
2016-07-29,CTB_ONLY,0.014340916289988717,0.12702521983471543,0.0012038202599827016,2.3950540109529595e-06,0.0,0.12702521983471543,0.014338521235977765
2016-07-29,RB_CTB_BAND,0.02669538612628026,0.012594215451482586,0.00011991118461205395,1.1969593010404327e-06,0.013980062530884579,0.012594215451482586,0.0317212813688931
2016-08-31,ERC,1.196517634039842e-06,6.946442917183221e-13,1.9085939307085086e-05,1.1965169393955502e-06,0.0,6.946442917183221e-13,0.05550071974396534
2016-08-31,CTB_ONLY,0.014719208179308456,0.12522500185013674,0.00014191523365786535,2.3643423283331556e-06,0.0,0.12522500185013674,0.014716843836980123
2016-08-31,RB_CTB_BAND,0.026311164690140595,0.012326158764402344,5.163503553809213e-05,1.1999945059080422e-06,0.013932170895694252,0.012326158764402344,0.03169261567022631
2016-09-30,ERC,1.2063142643058156e-06,6.890507481259181e-13,9.065080933680326e-05,1.2063135752550675e-06,0.0,6.890507481259181e-13,0.05436947030479257
2016-09-30,CTB_ONLY,0.014502492509985053,0.1203209943554814,0.0010516860913232407,2.262265674371994e-06,0.0,0.1203209943554814,0.01450023024431068
2016-09-30,RB_CTB_BAND,0.023542854358677257,0.011998433352813007,0.00021625177410250225,1.2003496540629808e-06,0.011326968882107684,0.011998433352813007,0.03005122512097117
2016-10-31,ERC,1.2067883682903673e-06,7.078948204149992e-13,3.959801757370723e-06,1.206787660395547e-06,0.0,7.078948204149992e-13,0.054028137238139214
2016-10-31,CTB_ONLY,0.01386764384798843,0.09739547636586998,0.04959514417877267,1.944360717416537e-06,0.0,0.09739547636586998,0.013865699487271014
2016-10-31,RB_CTB_BAND,0.023090269163708935,0.011410201845122897,5.5088506358993166e-05,1.203272646212083e-06,0.011623775539580833,0.011410201845122897,0.03024714762805216
2016-11-30,ERC,6.396556345803795e-06,5.1899723953186786e-06,8.670015580761927e-06,1.2065839504851166e-06,0.0,5.1899723953186786e-06,0.054042095202864696
2016-11-30,CTB_ONLY,0.013140349622092247,0.10066755950854604,0.002724057717347968,1.984140115378299e-06,0.0,0.10066755950854604,0.013138365481976869
2016-11-30,RB_CTB_BAND,0.02217460222506075,0.011093393065651831,8.576079332929694e-05,1.20418645349318e-06,0.010994244179626128,0.011093393065651831,0.02982851589312034
2016-12-30,ERC,1.2044702573325825e-06,7.165383660875885e-13,3.269607429960486e-05,1.2044695407942163e-06,0.0,7.165383660875885e-13,0.05562627744850342
2016-12-30,CTB_ONLY,0.013005952046204187,0.102396450347963,9.183685325924223e-05,1.9939443990255528e-06,0.0,0.102396450347963,0.013003958101805163
2016-12-30,RB_CTB_BAND,0.023071052876581573,0.011237294083371235,3.373205789984459e-05,1.2081993440242369e-06,0.011798818535966468,0.011237294083371235,0.030361522408906265
2017-01-31,ERC,1.2030435041819056e-06,6.705292634388589e-13,5.264378078916961e-06,1.2030428336526423e-06,0.0,6.705292634388589e-13,0.055826474126743186
2017-01-31,CTB_ONLY,0.012989436847802353,0.10641690531024366,0.00023262601486730882,2.0261122429472138e-06,0.0,0.10641690531024366,0.012987410735559405
2017-01-31,RB_CTB_BAND,0.023906515424180777,0.011459187758568903,3.130563521168804e-05,1.2124551542046637e-06,0.012414809575245982,0.011459187758568903,0.030757417031509943
2017-02-28,ERC,1.2010734953316629e-06,6.633146746750811e-13,4.613898507235948e-06,1.2010728320169882e-06,0.0,6.633146746750811e-13,0.05763347407112146
2017-02-28,CTB_ONLY,0.013409468032437298,0.10757799255514296,6.0019234993884793e-05,2.034334459197488e-06,0.0,0.10757799255514296,0.0134074336979781
2017-02-28,RB_CTB_BAND,0.025662404074995003,0.012095396588385293,3.7820170328829654e-05,1.2175721543127519e-06,0.013527969744126568,0.012095396588385293,0.031448689761878645
2017-03-31,ERC,1.201597070399796e-06,6.206798097647029e-13,1.5421204511127397e-06,1.2015964497199863e-06,0.0,6.206798097647029e-13,0.057203596079031166
2017-03-31,CTB_ONLY,0.01325898662545842,0.1118168037782924,0.00019476048488136635,2.0668774254372103e-06,0.0,0.1118168037782924,0.013256919748032983
2017-03-31,RB_CTB_BAND,0.02570564548450905,0.01232089902913681,1.2923950464392273e-05,1.2225956138275904e-06,0.01337059990929402,0.01232089902913681,0.03135273671853982
2017-04-28,ERC,1.1999844830748941e-06,6.168693565824906e-13,1.8790151936298574e-06,1.1999838662055375e-06,0.0,6.168693565824906e-13,0.05652922431912622
2017-04-28,CTB_ONLY,0.012983126274206207,0.11321918042788806,5.088938847174756e-05,2.081090538461853e-06,0.0,0.11321918042788806,0.012981045183667746
2017-04-28,RB_CTB_BAND,0.024745608940527887,0.0121417482665825,8.063497360261353e-06,1.2225321355472974e-06,0.012594574644449576,0.0121417482665825,0.030871089845659356
2017-05-31,ERC,1.2019896429595026e-06,6.098059913672605e-13,6.369443907815772e-06,1.2019890331535112e-06,0.0,6.098059913672605e-13,0.05622344118403922
2017-05-31,CTB_ONLY,0.013329644082959937,0.11298376022487515,1.7903937709556316e-05,2.084981678125421e-06,0.0,0.11298376022487515,0.013327559101281812
2017-05-31,RB_CTB_BAND,0.025470325000637693,0.012113187658193834,1.933300133074809e-05,1.22577620882447e-06,0.013336578564904288,0.012113187658193834,0.03133191878800791
2017-06-30,ERC,1.2031657126277352e-06,6.121490141769895e-13,2.4982057702638876e-06,1.203165100478721e-06,0.0,6.121490141769895e-13,0.05726452350055579
2017-06-30,CTB_ONLY,0.013442906493691243,0.11478718036783138,9.861541374630351e-05,2.096568366496435e-06,0.0,0.11478718036783138,0.013440809925324747
2017-06-30,RB_CTB_BAND,0.025981173880503233,0.012461257571864205,1.7417986546469713e-05,1.2294786695440445e-06,0.013501268843423014,0.012461257571864205,0.03143244890052789
2017-07-31,ERC,1.205185892054612e-06,6.038813616519222e-13,1.894150671974277e-06,1.2051852881732503e-06,0.0,6.038813616519222e-13,0.05816809403862775
2017-07-31,CTB_ONLY,0.013388092029316309,0.11894865827173923,0.0004071391835461113,2.134853297268673e-06,0.0,0.11894865827173923,0.01338595717601904
2017-07-31,RB_CTB_BAND,0.026859845136529274,0.012902892617127938,1.7201283278786215e-05,1.2346181891752145e-06,0.013938516617933378,0.012902892617127938,0.03169641675206592
2017-08-31,ERC,1.2058126841657675e-06,6.284929282100831e-13,3.4205549088873918e-06,1.2058120556728393e-06,0.0,6.284929282100831e-13,0.059344665756219495
2017-08-31,CTB_ONLY,0.013978466753926028,0.12156678915534265,6.466802653266837e-05,2.158778074732202e-06,0.0,0.12156678915534265,0.013976307975851296
2017-08-31,RB_CTB_BAND,0.028572626948278133,0.013329588034781154,2.0156450875036787e-05,1.240605104148985e-06,0.015221641857517796,0.013329588034781154,0.03244800381563335
2017-09-29,ERC,1.2032836015447037e-06,6.218323646624785e-13,5.252722286494086e-06,1.203282979712339e-06,0.0,6.218323646624785e-13,0.05898291451998661
2017-09-29,CTB_ONLY,0.013821170493261318,0.12334583088125455,5.309476265914205e-05,2.1755769069902292e-06,0.0,0.12334583088125455,0.013818994916354327
