date,strategy,portfolio_return,nav,drawdown
2013-02-05,CTB_ONLY,-0.0021194279647751687,0.9978665802563899,-0.0021194279647751557
2013-02-06,CTB_ONLY,0.0034213082073956988,1.001280589377307,0.0
2013-02-07,CTB_ONLY,-0.0024446987514042057,0.9988327599706509,-0.002444698751404184
2013-02-08,CTB_ONLY,0.0034494763081044672,1.0022782099119283,0.0
2013-02-11,CTB_ONLY,-0.001377656782989041,1.000897414537601,-0.0013776567829889563
2013-02-12,CTB_ONLY,0.00040731898334401504,1.0013050990549222,-0.0009708989454052519
2013-02-13,CTB_ONLY,-0.0030616642698741816,0.9982394390099029,-0.004029590648668591
2013-02-14,CTB_ONLY,0.0025350906374389903,1.0007700664656594,-0.0015047153887556286
2013-02-15,CTB_ONLY,-0.0029978876195137848,0.9977698702734219,-0.004498092040634671
2013-02-19,CTB_ONLY,0.00022585479058982033,0.9979952213785293,-0.004273253165680835
2013-02-20,CTB_ONLY,-0.0035755179090372806,0.9944268715913567,-0.007833491981494412
2013-02-21,CTB_ONLY,-0.0009099199466251493,0.9935220227454357,-0.008736284077513812
2013-02-22,CTB_ONLY,0.003799893363428103,0.9972973004860857,-0.004969587661972863
2013-02-25,CTB_ONLY,0.0022797280176241057,0.9995708670839046,-0.002701188952577871
2013-02-26,CTB_ONLY,0.00033153010088869184,0.9999022549143143,-0.002370554377135292
2013-02-27,CTB_ONLY,0.0012229198686964492,1.0011250552486033,-0.0011505335064865285
2013-02-28,CTB_ONLY,-0.00034151147009002026,1.0007831595592414,-0.001491652056187398
2013-02-01,RB_CTB_BAND,-0.0016772940769221732,0.9983227059230778,0.0
2013-02-04,RB_CTB_BAND,0.002076598497946173,1.0003958213546633,0.0
2013-02-05,RB_CTB_BAND,-0.0017835254060789474,0.9986115899911421,-0.0017835254060789563
2013-02-06,RB_CTB_BAND,0.0029730706130716,1.0015805327632175,0.0
2013-02-07,RB_CTB_BAND,-0.0020400476547543854,0.9995372607463062,-0.0020400476547544066
2013-02-08,RB_CTB_BAND,0.0029295337938453556,1.0024654389298702,0.0
2013-02-11,RB_CTB_BAND,-0.0014214883623781495,1.001040445974745,-0.0014214883623780983
2013-02-12,RB_CTB_BAND,0.0003323507469545429,1.0013731425146966,-0.0010896100481425641
2013-02-13,RB_CTB_BAND,-0.002781678504293063,0.998587644369387,-0.0038682576075866892
2013-02-14,RB_CTB_BAND,0.002452602394866733,1.0010367828174518,-0.0014251425105921145
2013-02-15,RB_CTB_BAND,-0.0028001058253454454,0.9982337738904996,-0.0042212577860917255
2013-02-19,RB_CTB_BAND,0.00013728965942854797,0.998370821065347,-0.004084547661707072
2013-02-20,RB_CTB_BAND,-0.003344712527987696,0.9950315576725524,-0.007415598551959501
2013-02-21,RB_CTB_BAND,-0.0009257624213704153,0.9941103948483814,-0.008334495890858662
2013-02-22,RB_CTB_BAND,0.0035371890479565507,0.9976267512494988,-0.004826787530487486
2013-02-25,RB_CTB_BAND,0.0020128747814809732,0.9996348489784197,-0.002823628467902184
2013-02-26,RB_CTB_BAND,0.0003821429147720891,1.0000168523533162,-0.0024425645827429454
2013-02-27,RB_CTB_BAND,0.0012479931622226242,1.0012648665471606,-0.0011976197244177866
2013-02-28,RB_CTB_BAND,-0.00027638710877456955,1.000988129845578,-0.0014736758265393446
2013-03-01,EW,0.001050526789114211,1.001050526789114,0.0
2013-03-04,EW,-0.0008339685093685404,1.000215682173485,-0.0008339685093686766
2013-03-05,EW,0.0042638320157754005,1.004480433821817,0.0
2013-03-06,EW,-0.0011685603293381743,1.0033066378352564,-0.0011685603293380975
2013-03-07,EW,-0.0012517020325732756,1.0020507968773837,-0.0024187996725719696
2013-03-08,EW,-0.0002358218581664562,1.0018144913964868,-0.0026540511249052434
2013-03-11,EW,0.0006099934563534314,1.0024255916807188,-0.0020456766223708733
2013-03-12,EW,0.00021953332168563999,1.002645657500603,-0.0018265923948692642
2013-03-13,EW,-0.0020335763313929374,1.000606701022736,-0.0038564542112008438
2013-03-14,EW,0.0033624298092703453,1.0039711708216104,-0.0005069914585283941
2013-03-15,EW,0.0007858074648428512,1.004760098862129,0.0
2013-03-18,EW,-0.0014706997170553758,1.003282398469024,-0.0014706997170553793
2013-03-19,EW,-0.0007565718850443481,1.0025233432135825,-0.002226158912042364
2013-03-20,EW,0.00044335288016196934,1.002967814825226,-0.0017837930058457463
2013-03-21,EW,-0.0015099028955432067,1.0014534308174847,-0.003291002547164301
2013-03-22,EW,0.0026541333935249873,1.0041114218102776,-0.000645603913397852
2013-03-25,EW,-0.0019409907066696031,1.002162450872083,-0.0025853415088714637
2013-03-26,EW,0.004605069419860863,1.006777478528327,0.0
2013-03-27,EW,0.0029309987459497132,1.009728342055344,0.0
2013-03-28,EW,-0.001103477048285129,1.008614130004883,-0.001103477048285062
2013-03-01,GMV,0.003014281439593098,1.003014281439593,0.0
2013-03-04,GMV,-0.0008219179946803845,1.0021898859527565,-0.0008219179946803434
2013-03-05,GMV,0.000778706684343365,1.0029702979159292,-4.3851343373479956e-05
2013-03-06,GMV,-0.002086114562051221,1.0008779869721418,-0.0021298744264988123
2013-03-07,GMV,-0.0026875946564035138,0.9981880326426436,-0.00481174484377489
2013-03-08,GMV,-0.002629130319183309,0.9955636662217768,-0.007428224458701171
2013-03-11,GMV,0.0008621336781126767,0.996421975187132,-0.0065724949030628865
2013-03-12,GMV,0.0014769899602814405,0.9978936804406872,-0.005105212451767316
2013-03-13,GMV,-0.00019582659729566173,0.9976982663167836,-0.005300039312680083
2013-03-14,GMV,0.001563765494130352,0.9992584324392034,-0.0037445618371444445
2013-03-15,GMV,0.0016235503876205748,1.000880778854523,-0.002127090934346265
2013-03-18,GMV,0.0012658270992917425,1.0021477208675573,-0.0008639563644018411
2013-03-19,GMV,0.001299262563268424,1.0034497738841452,0.0
2013-03-20,GMV,-0.0014703295361352875,1.0019743720435752,-0.0014703295361352398
2013-03-21,GMV,-0.00023308686071508685,1.0017408249826785,-0.0017030736823545611
2013-03-22,GMV,0.001994798101230365,1.0037390956782788,0.0
2013-03-25,GMV,-0.0004527346606850288,1.0032846681993806,-0.0004527346606850724
2013-03-26,GMV,0.002063241814823642,1.005354687078981,0.0
2013-03-27,GMV,0.0030562497842929748,1.008427302124504,0.0
2013-03-28,GMV,-0.0003441322063847546,1.0080802698120452,-0.00034413220638485065
2013-03-01,ERC,0.0019958930176417955,1.0019958930176418,0.0
2013-03-04,ERC,-0.0015046364426877586,1.000488253481584,-0.0015046364426877235
2013-03-05,ERC,0.001759655379475586,1.0022487680189252,0.0
2013-03-06,ERC,-0.002298201321898538,0.9999453985753929,-0.0022982013218985076
2013-03-07,ERC,-0.0025426756402632364,0.997402861768842,-0.004835033381644149
2013-03-08,ERC,-0.002375907204303717,0.9950331251239722,-0.007199452995303335
2013-03-11,ERC,0.0006097200430110676,0.9956398167638203,-0.00659412260308212
2013-03-12,ERC,0.001667800841068687,0.9973003456876205,-0.0049373194452370095
2013-03-13,ERC,-0.0012958453459317944,0.9960079986761651,-0.006226766788744231
2013-03-14,ERC,0.0019337449590206958,0.9979340241227493,-0.004305062808612314
2013-03-15,ERC,0.001681410974988101,0.9996119613432234,-0.002630890413478637
2013-03-18,ERC,0.0008868562778839319,1.0004984734865885,-0.0017463673572742922
2013-03-19,ERC,0.0008797127668037981,1.0013786247668823,-0.000868190892130305
2013-03-20,ERC,-0.0017062199732060324,0.9996700525565635,-0.0025729295406955455
2013-03-21,ERC,0.0004276744241149093,1.0000975858705956,-0.002146355492740226
2013-03-22,ERC,0.0017540358747638015,1.0018517929144775,-0.00039608440251048815
2013-03-25,ERC,-0.0009824055209115075,1.0008675681819832,-0.0013781008079182255
2013-03-26,ERC,0.002808157363801106,1.0036781618137631,0.0
2013-03-27,ERC,0.0035938683988722786,1.0072852490421438,0.0
2013-03-28,ERC,-0.0014554918116420085,1.005819153610175,-0.0014554918116421733
2013-03-01,CTB_ONLY,0.0022084348800258924,1.002208434880026,0.0
2013-03-04,CTB_ONLY,-0.0011966496853777764,1.0010091424717438,-0.0011966496853778041
2013-03-05,CTB_ONLY,0.0023631861370890534,1.0033747134003324,0.0
2013-03-06,CTB_ONLY,-0.003312703591801075,1.0000508303833286,-0.003312703591801136
2013-03-07,CTB_ONLY,-0.0028293994292335756,0.9972212871346375,-0.006132730059382752
2013-03-08,CTB_ONLY,-0.0031961986597125918,0.994033969793261,-0.009309327295499159
2013-03-11,CTB_ONLY,0.0012383576768224542,0.9952649393907768,-0.008082497895599117
2013-03-12,CTB_ONLY,0.0023849095048805342,0.9976385562046041,-0.005716864416773104
2013-03-13,CTB_ONLY,-0.0011560647914643997,0.9964852213951686,-0.006866320142567606
2013-03-14,CTB_ONLY,0.0019338510547481772,0.9984122753916046,-0.004945747528269484
2013-03-15,CTB_ONLY,0.0023672645823553753,1.000775781409728,-0.0025901908388710204
2013-03-18,CTB_ONLY,0.0009518323207115619,1.0017283521442593,-0.0016408239455165674
2013-03-19,CTB_ONLY,0.0015230395974527454,1.0032540240904662,-0.00012028338790515125
2013-03-20,CTB_ONLY,-0.0023159787639949634,1.0009305090757803,-0.0024359835781279093
2013-03-21,CTB_ONLY,0.0012870740430523892,1.002218780752911,-0.0011520448263081517
2013-03-22,CTB_ONLY,0.0026044244020039576,1.0048289838016506,0.0
2013-03-25,CTB_ONLY,-0.002038320286612454,1.0027808204993915,-0.0020383202866124384
2013-03-26,CTB_ONLY,0.0034235847789291763,1.0062139256530553,0.0
2013-03-27,CTB_ONLY,0.003975616165268713,1.0102142460016001,0.0
2013-03-28,CTB_ONLY,-0.001973328025532913,1.0082207619181724,-0.001973328025533072
2013-03-01,RB_CTB_BAND,0.0021485156653051184,1.0021485156653052,0.0
2013-03-04,RB_CTB_BAND,-0.001553789346732237,1.000591387977821,-0.001553789346732115
2013-03-05,RB_CTB_BAND,0.002178148525893912,1.002770824634567,0.0
2013-03-06,RB_CTB_BAND,-0.0026778613851660728,1.000085543365107,-0.002677861385166014
2013-03-07,RB_CTB_BAND,-0.00269351913305002,0.9973917938193664,-0.005364167647339491
2013-03-08,RB_CTB_BAND,-0.002731137480682654,0.994667779708341,-0.008080654848707791
2013-03-11,RB_CTB_BAND,0.0007811421352615937,0.9954447566216583,-0.0073058248534290104
2013-03-12,RB_CTB_BAND,0.001831606944428858,0.9972680201506818,-0.005487599308536484
2013-03-13,RB_CTB_BAND,-0.001308557824372058,0.9959630372799176,-0.0067889762918963426
2013-03-14,RB_CTB_BAND,0.0018995507362080818,0.9978549196006188,-0.0049023215606015524
2013-03-15,RB_CTB_BAND,0.002052407239992522,0.9999029242620693,-0.0028599758808727227
2013-03-18,RB_CTB_BAND,0.0008575182746496349,1.0007603592924994,-0.002004910087806233
2013-03-19,RB_CTB_BAND,0.001188909964799752,1.0019501732560387,-0.0008183837805885164
2013-03-20,RB_CTB_BAND,-0.0019485980233744833,0.9999977751289123,-0.0027653871029457155
2013-03-21,RB_CTB_BAND,0.0008092546443043398,1.0008070279727295,-0.0019583703609976633
2013-03-22,RB_CTB_BAND,0.00213725406255719,1.0029460068591,0.0
2013-03-25,RB_CTB_BAND,-0.0012448286668110785,1.0016975109184982,-0.001244828666810971
2013-03-26,RB_CTB_BAND,0.0032815892369808556,1.0049846706890389,0.0
2013-03-27,RB_CTB_BAND,0.0038604900434905604,1.0088644040040946,0.0
2013-03-28,RB_CTB_BAND,-0.0017028040488193468,1.0071465056122466,-0.0017028040488193952
2013-04-01,EW,-0.0012948866111488658,0.9987051133888512,0.0
2013-04-02,EW,-0.0006757428507634239,0.9980302455484578,-0.0006757428507634389
2013-04-03,EW,-0.0038459282944787064,0.9941918927883574,-0.0045190722866925714
2013-04-04,EW,0.004820922235525354,0.9989848145906798,0.0
2013-04-05,EW,0.004075326387297884,1.0030560037660912,0.0
2013-04-08,EW,0.00041486819687720577,1.0034721398017405,0.0
2013-04-09,EW,0.0029651340548943056,1.0064475692166044,0.0
2013-04-10,EW,-0.00031128615306184925,1.0061342760245244,-0.0003112861530618627
2013-04-11,EW,0.0022283067273773634,1.0083762518004349,0.0
2013-04-12,EW,-0.004642718429361514,1.0036946447924706,-0.00464271842936137
2013-04-15,EW,-0.01957261387461088,0.9840497170619329,-0.0241244621688258
2013-04-16,EW,0.007366122705757335,0.9912983480263768,-0.01693604321161457
2013-04-17,EW,-0.006591966808571151,0.9847637422187956,-0.023416368185466108
2013-04-18,EW,0.0008029214942629473,0.9855544301941938,-0.022632248196536975
2013-04-19,EW,0.005469687710041586,0.9909451051486039,-0.017286351816306667
2013-04-22,EW,0.003810587443668114,0.9947211881236474,-0.013541635527816731
2013-04-23,EW,0.001860708821580097,0.9965720746134017,-0.011706123746921926
2013-04-24,EW,0.00440125971855938,1.0009582471420388,-0.007356385719270331
2013-04-25,EW,0.004667945253202618,1.0056306654404394,-0.0027227796718667374
2013-04-26,EW,-0.0005300052490511397,1.0050976759091492,-0.0032513418333998123
2013-04-29,EW,0.005393584378771265,1.0105187550330723,0.0
2013-04-30,EW,0.0024830134573589555,1.0130278867007332,0.0
2013-04-01,GMV,7.952275206782366e-06,1.0000079522752068,0.0
2013-04-02,GMV,4.484639618175426e-05,1.0000527990280195,0.0
2013-04-03,GMV,0.0012259532074275496,1.0012788169645848,0.0
2013-04-04,GMV,0.0044828922810705805,1.005767442044355,0.0
2013-04-05,GMV,0.0020363035354553824,1.0078154898424359,0.0
2013-04-08,GMV,-0.0008154719138300593,1.0069936446161465,-0.0008154719138300237
2013-04-09,GMV,0.0007421206458266103,1.0077409553900323,-7.395644654684119e-05
2013-04-10,GMV,-0.0012730047816662756,1.00645809633514,-0.0013468670813028272
2013-04-11,GMV,0.0018093404645600913,1.0082791216947231,0.0
2013-04-12,GMV,0.0036576860713218406,1.0119670901941504,0.0
2013-04-15,GMV,-0.0032748815741669973,1.0086530178168103,-0.003274881574166888
2013-04-16,GMV,0.0007675221074535453,1.0094271813067344,-0.00250987301072092
2013-04-17,GMV,-0.0016508517563551702,1.0077607666715616,-0.00415658133880803
2013-04-18,GMV,-0.002422590100329842,1.0053193754147223,-0.006569101746335182
2013-04-19,GMV,0.0026329363752257283,1.0079663173669708,-0.003953461398050084
2013-04-22,GMV,0.0016995832203086756,1.009679440006604,-0.0022605974143956598
2013-04-23,GMV,0.0020116331444843018,1.0117105446334258,-0.000253511762596359
2013-04-24,GMV,0.0007302705135488615,1.012449367012418,0.0
2013-04-25,GMV,0.0003788010842365099,1.0128328839303768,0.0
2013-04-26,GMV,0.0026758870025449253,1.0155431102802364,0.0
2013-04-29,GMV,0.00040682018005494265,1.0159562537112141,0.0
2013-04-30,GMV,-0.00017516741621679136,1.0157782912792621,-0.00017516741621692589
2013-04-01,ERC,0.00022238821257870557,1.0002223882125787,0.0
2013-04-02,ERC,-0.0011763862279651639,0.999045740370183,-0.0011763862279651205
2013-04-03,ERC,-0.00035679113763053345,0.9986892897039313,-0.001532757641415139
2013-04-04,ERC,0.005042487099365594,1.003725167563538,0.0
2013-04-05,ERC,0.004897995300829399,1.0086414087175883,0.0
2013-04-08,ERC,-0.0011908582239885735,1.0074402598009615,-0.0011908582239886778
2013-04-09,ERC,0.001553686374855624,1.0090055060060952,0.0
2013-04-10,ERC,-0.0028244555010203125,1.0061556148540964,-0.0028244555010203953
2013-04-11,ERC,0.0018734881076181381,1.0080406354329388,-0.000956258977193869
2013-04-12,ERC,-0.0001161001593074978,1.0079236017545765,-0.001072248114681873
2013-04-15,ERC,-0.01068357678468524,0.997155372562135,-0.011744369454301573
2013-04-16,ERC,0.002671579930011923,0.9998193528425756,-0.009104165546014453
2013-04-17,ERC,-0.002739208783664678,0.9970806388891913,-0.01181843611944755
2013-04-18,ERC,3.395101712654622e-05,0.9971144907910388,-0.011784886350248103
2013-04-19,ERC,0.0032928560227304168,1.0003978452473916,-0.00853083626151352
2013-04-22,ERC,0.002751311164818347,1.003150251008281,-0.005802996081746614
2013-04-23,ERC,0.0007802717943722107,1.0039329808546602,-0.005027252201539878
2013-04-24,ERC,0.0029052320910566876,1.0068496391679094,-0.0021366254449088906
2013-04-25,ERC,0.002391992214018459,1.0092580156654865,0.0
2013-04-26,ERC,0.0016824388759974366,1.0109560305869543,0.0
2013-04-29,ERC,0.002405744281456405,1.0133881322763427,0.0
2013-04-30,ERC,0.0008918671534720935,1.0142919398652384,0.0
2013-04-01,CTB_ONLY,0.0012882222776771659,1.001288222277677,0.0
2013-04-02,CTB_ONLY,-0.0008738401308643246,1.0004132564464892,-0.000873840130864223
2013-04-03,CTB_ONLY,-0.00039129435749896515,1.0000218003840744,-0.0012647925596507292
2013-04-04,CTB_ONLY,0.006879135698399484,1.0069010860502743,0.0
2013-04-05,CTB_ONLY,0.007326903852441423,1.0142785534966836,0.0
2013-04-08,CTB_ONLY,-0.0014935912427623955,1.0127636359314593,-0.001493591242762271
2013-04-09,CTB_ONLY,0.0011890831513560092,1.0139678961072514,-0.00030628409558819403
2013-04-10,CTB_ONLY,-0.0028610504118427526,1.0110668828404985,-0.0031664582131930574
2013-04-11,CTB_ONLY,0.0023807212564915187,1.0134739512602116,-0.000793275411077432
2013-04-12,CTB_ONLY,0.0018783808186358009,1.0153776412904458,0.0
2013-04-15,CTB_ONLY,-0.011160365855910969,1.0040456553317325,-0.011160365855910959
2013-04-16,CTB_ONLY,0.0028681959298728437,1.0069254549937616,-0.008324180041961782
2013-04-17,CTB_ONLY,-0.003560212327795763,1.0033405865757214,-0.011854756521353482
2013-04-18,CTB_ONLY,0.0007537028651015325,1.004096807250496,-0.01110998862020729
2013-04-19,CTB_ONLY,0.0025367046818280696,1.006643904322457,-0.008601466698527127
2013-04-22,CTB_ONLY,0.0029323896250225668,1.0095957764635846,-0.005694299925211199
2013-04-23,CTB_ONLY,0.0012589878949852622,1.0108668453249805,-0.0044424810849020835
2013-04-24,CTB_ONLY,0.003536673392290794,1.0144419511999903,-0.0009215192972600317
2013-04-25,CTB_ONLY,0.0018956349796063836,1.0163649628474651,0.0
2013-04-26,CTB_ONLY,0.002692286564204993,1.0191013085812681,0.0
2013-04-29,CTB_ONLY,0.0029448057192843972,1.0221023639433084,0.0
2013-04-30,CTB_ONLY,0.0009879141942041865,1.0231121133765777,0.0
2013-04-01,RB_CTB_BAND,0.0009925581366131162,1.000992558136613,0.0
2013-04-02,RB_CTB_BAND,-0.001262262207855048,0.999729043060133,-0.0012622622078550805
2013-04-03,RB_CTB_BAND,-0.00039863435467485625,0.9993305167182029,-0.0016603933814492988
2013-04-04,RB_CTB_BAND,0.005577061670915201,1.004903844639568,0.0
2013-04-05,RB_CTB_BAND,0.005758485142414785,1.0106905684984804,0.0
2013-04-08,RB_CTB_BAND,-0.0016128327355378694,1.0090604936641066,-0.0016128327355379168
2013-04-09,RB_CTB_BAND,0.0014418830212037843,1.0105154408572883,-0.00017327523047161453
2013-04-10,RB_CTB_BAND,-0.002815995806238181,1.0076698336136953,-0.002988783094387437
2013-04-11,RB_CTB_BAND,0.00207399953760522,1.0097597403826688,-0.0009209822915380306
2013-04-12,RB_CTB_BAND,0.0006551580924713204,1.0104212926480323,-0.0002664275880679412
2013-04-15,RB_CTB_BAND,-0.010553658054665226,0.9997576518342721,-0.01081727385707243
2013-04-16,RB_CTB_BAND,0.0028953847670148336,1.0026523349100995,-0.00795320926000398
2013-04-17,RB_CTB_BAND,-0.0030563510468522136,0.9995878773966682,-0.01098525250740856
2013-04-18,RB_CTB_BAND,0.00032036623628436305,0.9999081116027851,-0.010668405575124829
2013-04-19,RB_CTB_BAND,0.003049965899142924,1.00295779724545,-0.0076509779491842345
2013-04-22,RB_CTB_BAND,0.0027285428490012066,1.005694410570974,-0.004943311121354266
2013-04-23,RB_CTB_BAND,0.0007713705803694159,1.0064701736521304,-0.004175753665753401
2013-04-24,RB_CTB_BAND,0.003082248853174426,1.0095723651906239,-0.001106375524526526
2013-04-25,RB_CTB_BAND,0.002049785770433743,1.0116417722590147,0.0
2013-04-26,RB_CTB_BAND,0.001855035033039166,1.013518403187441,0.0
2013-04-29,RB_CTB_BAND,0.002641596456755245,1.016195709810157,0.0
2013-04-30,RB_CTB_BAND,0.0014450900834739398,1.0176642041532724,0.0
2013-05-01,EW,-0.0046927933764852724,0.9953072066235147,0.0
2013-05-02,EW,0.0043117235573631695,0.9995986961531266,0.0
2013-05-03,EW,-0.00015052271594900602,0.9994482338425226,-0.00015052271594895306
2013-05-06,EW,0.0004439548871534091,0.9998919437703937,0.0
2013-05-07,EW,-0.00016570605874927623,0.9997262556172163,-0.00016570605874932642
2013-05-08,EW,0.004407127151524389,1.004132176342439,0.0
2013-05-09,EW,-0.004335081102422185,0.9997791819204427,-0.0043350811024222
2013-05-10,EW,-0.0037839912275071195,0.9959960262666114,-0.008102668421067327
2013-05-13,EW,-0.0031599705114289615,0.9928487081941085,-0.011237034739221774
2013-05-14,EW,-0.0007474066951899501,0.9921066464222936,-0.011976042799413555
2013-05-15,EW,0.0006656629007116784,0.9927670550103663,-0.011318351906090873
2013-05-16,EW,-0.00040816448944062727,0.9923618427522246,-0.011721896646204377
2013-05-17,EW,-0.001698925986957074,0.9906758934291082,-0.013400907998332712
2013-05-20,EW,0.004395086348895301,0.9950299995244981,-0.00906471979724377
2013-05-21,EW,6.378337771208555e-05,0.9950934658987928,-0.009001514597978266
2013-05-22,EW,-0.01030044712727115,0.9848435582666092,-0.01920924210006758
2013-05-23,EW,-0.001238568512967748,0.983623762045141,-0.020424018650612275
2013-05-24,EW,-0.002809553402541361,0.9808602185576665,-0.023176189682060366
2013-05-28,EW,-0.004389297857432011,0.976554930901911,-0.027463760339777377
2013-05-29,EW,-0.0031270007438996086,0.973501242906522,-0.03050488188466427
2013-05-30,EW,0.0008193634509887683,0.9742988942444517,-0.029710513018968432
2013-05-31,EW,-0.010823447508159589,0.963753621305339,-0.04021239034902668
2013-05-01,GMV,0.0006047151311902388,1.0006047151311903,0.0
2013-05-02,GMV,0.001345304813347133,1.0019508334707141,0.0
2013-05-03,GMV,-0.005086198429275036,0.9968547127153046,-0.005086198429275046
2013-05-06,GMV,-0.00041577682946840127,0.9964402436234112,-0.005499860535286394
2013-05-07,GMV,0.00019702764188071428,0.9966365698948875,-0.005303916517957585
2013-05-08,GMV,0.0008940826073832965,0.9975276453179127,-0.004414576050083885
2013-05-09,GMV,-0.0011530587110788163,0.996377437376937,-0.00556254449579241
2013-05-10,GMV,-0.0033182038425634153,0.9930712539355893,-0.008862290681835527
2013-05-13,GMV,-0.0018148438822186645,0.9912689846457771,-0.010661050890027779
2013-05-14,GMV,-0.0012798308071103061,0.9900003280610944,-0.011927237355772946
2013-05-15,GMV,0.002749167344114099,0.9927220046336621,-0.009210859983102893
2013-05-16,GMV,0.002619612580141962,0.9953225516855841,-0.006615376287646635
2013-05-17,GMV,-0.002444765310293249,0.9928892216386707,-0.0090439685554774
2013-05-20,GMV,-0.0006056979439325865,0.9922878306785713,-0.009644188586250935
2013-05-21,GMV,0.0025533261367735273,0.9948214651318453,-0.007115487208262494
2013-05-22,GMV,-0.008090935109592447,0.9867724292118338,-0.015148851372579819
2013-05-23,GMV,0.0001579622336471377,0.9869283019888536,-0.014993282085332571
