date,strategy,asset,weight
2019-02-28,GMV,LQD,0.20477870938263976
2019-02-28,GMV,VNQ,0.022437510266475166
2019-02-28,GMV,GLD,0.03519126013471997
2019-02-28,GMV,DBC,0.0
2019-02-28,ERC,SPY,0.06310588598579607
2019-02-28,ERC,VEA,0.06306774857705881
2019-02-28,ERC,EEM,0.05175052901323181
2019-02-28,ERC,IEF,0.17129890902953893
2019-02-28,ERC,TLT,0.11574257154431283
2019-02-28,ERC,TIP,0.1786287290699022
2019-02-28,ERC,LQD,0.1300344899531799
2019-02-28,ERC,VNQ,0.07793386418146792
2019-02-28,ERC,GLD,0.08801426686603918
2019-02-28,ERC,DBC,0.06042300578029088
2019-02-28,CTB_ONLY,SPY,0.05375954895563745
2019-02-28,CTB_ONLY,VEA,0.05003652753724098
2019-02-28,CTB_ONLY,EEM,0.05184481437009629
2019-02-28,CTB_ONLY,IEF,0.13089067744711846
2019-02-28,CTB_ONLY,TLT,0.11578273362180691
2019-02-28,CTB_ONLY,TIP,0.2223429950204919
2019-02-28,CTB_ONLY,LQD,0.13123272327611274
2019-02-28,CTB_ONLY,VNQ,0.08326371358019946
2019-02-28,CTB_ONLY,GLD,0.10185071835581329
2019-02-28,CTB_ONLY,DBC,0.05899554783551263
2019-02-28,RB_CTB_BAND,SPY,0.06321117672116122
2019-02-28,RB_CTB_BAND,VEA,0.06297133941483433
2019-02-28,RB_CTB_BAND,EEM,0.05190917378977951
2019-02-28,RB_CTB_BAND,IEF,0.17060446757217965
2019-02-28,RB_CTB_BAND,TLT,0.11668362042138888
2019-02-28,RB_CTB_BAND,TIP,0.18099865307459687
2019-02-28,RB_CTB_BAND,LQD,0.12799206769019122
2019-02-28,RB_CTB_BAND,VNQ,0.07781935119793272
2019-02-28,RB_CTB_BAND,GLD,0.08713878708318723
2019-02-28,RB_CTB_BAND,DBC,0.06067136303553646
2019-03-29,EW,SPY,0.09999999999997726
2019-03-29,EW,VEA,0.09999999999997726
2019-03-29,EW,EEM,0.09999999999997726
2019-03-29,EW,IEF,0.09999999999997726
2019-03-29,EW,TLT,0.09999999999997726
2019-03-29,EW,TIP,0.09999999999997726
2019-03-29,EW,LQD,0.09999999999997726
2019-03-29,EW,VNQ,0.09999999999997726
2019-03-29,EW,GLD,0.09999999999997726
2019-03-29,EW,DBC,0.09999999999997726
2019-03-29,GMV,SPY,0.02945474288311148
2019-03-29,GMV,VEA,0.004302265076302998
2019-03-29,GMV,EEM,0.0
2019-03-29,GMV,IEF,0.35
2019-03-29,GMV,TLT,0.0
2019-03-29,GMV,TIP,0.35
2019-03-29,GMV,LQD,0.207444953644533
2019-03-29,GMV,VNQ,0.020122026267724698
2019-03-29,GMV,GLD,0.03867601212800392
2019-03-29,GMV,DBC,0.0
2019-03-29,ERC,SPY,0.06296454314477207
2019-03-29,ERC,VEA,0.06263312418150488
2019-03-29,ERC,EEM,0.05190365591311649
2019-03-29,ERC,IEF,0.17263108999667542
2019-03-29,ERC,TLT,0.11537241665768558
2019-03-29,ERC,TIP,0.17751163322656974
2019-03-29,ERC,LQD,0.13008314516380967
2019-03-29,ERC,VNQ,0.07714387266762901
2019-03-29,ERC,GLD,0.08902957290617443
2019-03-29,ERC,DBC,0.060726946141104375
2019-03-29,CTB_ONLY,SPY,0.0519009257362415
2019-03-29,CTB_ONLY,VEA,0.04987904270789301
2019-03-29,CTB_ONLY,EEM,0.052126966680098835
2019-03-29,CTB_ONLY,IEF,0.15823651064238717
2019-03-29,CTB_ONLY,TLT,0.1091981848019622
2019-03-29,CTB_ONLY,TIP,0.2026307961421126
2019-03-29,CTB_ONLY,LQD,0.1308230529743491
2019-03-29,CTB_ONLY,VNQ,0.08089108455030329
2019-03-29,CTB_ONLY,GLD,0.10528487002255633
2019-03-29,CTB_ONLY,DBC,0.05902856574214145
2019-03-29,RB_CTB_BAND,SPY,0.0631799396802741
2019-03-29,RB_CTB_BAND,VEA,0.06287774769035433
2019-03-29,RB_CTB_BAND,EEM,0.052014463454884176
2019-03-29,RB_CTB_BAND,IEF,0.17076367337850903
2019-03-29,RB_CTB_BAND,TLT,0.11607008984728243
2019-03-29,RB_CTB_BAND,TIP,0.18025622600950525
2019-03-29,RB_CTB_BAND,LQD,0.1286388678318208
2019-03-29,RB_CTB_BAND,VNQ,0.07738575243759412
2019-03-29,RB_CTB_BAND,GLD,0.0881224623999222
2019-03-29,RB_CTB_BAND,DBC,0.06069077726886971
2019-04-30,EW,SPY,0.09999999999997726
2019-04-30,EW,VEA,0.09999999999997726
2019-04-30,EW,EEM,0.09999999999997726
2019-04-30,EW,IEF,0.09999999999997726
2019-04-30,EW,TLT,0.09999999999997726
2019-04-30,EW,TIP,0.09999999999997726
2019-04-30,EW,LQD,0.09999999999997726
2019-04-30,EW,VNQ,0.09999999999997726
2019-04-30,EW,GLD,0.09999999999997726
2019-04-30,EW,DBC,0.09999999999997726
2019-04-30,GMV,SPY,0.030542504080451928
2019-04-30,GMV,VEA,0.007683791827865601
2019-04-30,GMV,EEM,0.0
2019-04-30,GMV,IEF,0.35
2019-04-30,GMV,TLT,0.0
2019-04-30,GMV,TIP,0.35
2019-04-30,GMV,LQD,0.20421096666144797
2019-04-30,GMV,VNQ,0.020490538972447653
2019-04-30,GMV,GLD,0.037072198458468125
2019-04-30,GMV,DBC,0.0
2019-04-30,ERC,SPY,0.0630418987787983
2019-04-30,ERC,VEA,0.062714111935947
2019-04-30,ERC,EEM,0.05150752614022935
2019-04-30,ERC,IEF,0.1722309601220637
2019-04-30,ERC,TLT,0.1163259603571411
2019-04-30,ERC,TIP,0.1787705460458401
2019-04-30,ERC,LQD,0.12988359369722463
2019-04-30,ERC,VNQ,0.07627295560516069
2019-04-30,ERC,GLD,0.08883628806305524
2019-04-30,ERC,DBC,0.06041615925446365
2019-04-30,CTB_ONLY,SPY,0.05172180651338341
2019-04-30,CTB_ONLY,VEA,0.04899412827259579
2019-04-30,CTB_ONLY,EEM,0.05246650137141973
2019-04-30,CTB_ONLY,IEF,0.15859535020752008
2019-04-30,CTB_ONLY,TLT,0.1109010414819797
2019-04-30,CTB_ONLY,TIP,0.2032927651130209
2019-04-30,CTB_ONLY,LQD,0.13170726939861066
2019-04-30,CTB_ONLY,VNQ,0.0790070390381648
2019-04-30,CTB_ONLY,GLD,0.10404413121343611
2019-04-30,CTB_ONLY,DBC,0.059269967389853906
2019-04-30,RB_CTB_BAND,SPY,0.06310810834433879
2019-04-30,RB_CTB_BAND,VEA,0.06278855604270366
2019-04-30,RB_CTB_BAND,EEM,0.05167317680620696
2019-04-30,RB_CTB_BAND,IEF,0.1711223158496132
2019-04-30,RB_CTB_BAND,TLT,0.11626777665601976
2019-04-30,RB_CTB_BAND,TIP,0.1801380421204963
2019-04-30,RB_CTB_BAND,LQD,0.1291006230104055
2019-04-30,RB_CTB_BAND,VNQ,0.07674787726119534
2019-04-30,RB_CTB_BAND,GLD,0.08855150761312634
2019-04-30,RB_CTB_BAND,DBC,0.06050201629493301
2019-05-31,EW,SPY,0.09999999999997726
2019-05-31,EW,VEA,0.09999999999997726
2019-05-31,EW,EEM,0.09999999999997726
2019-05-31,EW,IEF,0.09999999999997726
2019-05-31,EW,TLT,0.09999999999997726
2019-05-31,EW,TIP,0.09999999999997726
2019-05-31,EW,LQD,0.09999999999997726
2019-05-31,EW,VNQ,0.09999999999997726
2019-05-31,EW,GLD,0.09999999999997726
2019-05-31,EW,DBC,0.09999999999997726
2019-05-31,GMV,SPY,0.02482746531340882
2019-05-31,GMV,VEA,0.0108066481206942
2019-05-31,GMV,EEM,0.0
2019-05-31,GMV,IEF,0.35
2019-05-31,GMV,TLT,0.0
2019-05-31,GMV,TIP,0.35
2019-05-31,GMV,LQD,0.21040951424004306
2019-05-31,GMV,VNQ,0.017576367069712696
2019-05-31,GMV,GLD,0.0363800052569368
2019-05-31,GMV,DBC,0.0
2019-05-31,ERC,SPY,0.06249198025156474
2019-05-31,ERC,VEA,0.06261843238977027
2019-05-31,ERC,EEM,0.051187010166154685
2019-05-31,ERC,IEF,0.17152716737925364
2019-05-31,ERC,TLT,0.11551260047381258
2019-05-31,ERC,TIP,0.17775563935078847
2019-05-31,ERC,LQD,0.1323278125111094
2019-05-31,ERC,VNQ,0.0767666880147809
2019-05-31,ERC,GLD,0.08876203500585991
2019-05-31,ERC,DBC,0.06105063445745835
2019-05-31,CTB_ONLY,SPY,0.047428870015604155
2019-05-31,CTB_ONLY,VEA,0.052983032250374644
2019-05-31,CTB_ONLY,EEM,0.04875602768930273
2019-05-31,CTB_ONLY,IEF,0.15567027076586087
2019-05-31,CTB_ONLY,TLT,0.10959235845885398
2019-05-31,CTB_ONLY,TIP,0.20089909124635902
2019-05-31,CTB_ONLY,LQD,0.14042789318256615
2019-05-31,CTB_ONLY,VNQ,0.07950942388117206
2019-05-31,CTB_ONLY,GLD,0.10412888579510973
2019-05-31,CTB_ONLY,DBC,0.06060414671494112
2019-05-31,RB_CTB_BAND,SPY,0.06284635066601946
2019-05-31,RB_CTB_BAND,VEA,0.06278993993826797
2019-05-31,RB_CTB_BAND,EEM,0.05143790477008991
2019-05-31,RB_CTB_BAND,IEF,0.17106549970538698
2019-05-31,RB_CTB_BAND,TLT,0.11588042658062817
2019-05-31,RB_CTB_BAND,TIP,0.17962940529576515
2019-05-31,RB_CTB_BAND,LQD,0.13010268798052735
2019-05-31,RB_CTB_BAND,VNQ,0.07674163497726974
2019-05-31,RB_CTB_BAND,GLD,0.08864316544005513
2019-05-31,RB_CTB_BAND,DBC,0.060862984646277964
2019-06-28,EW,SPY,0.09999999999997726
2019-06-28,EW,VEA,0.09999999999997726
2019-06-28,EW,EEM,0.09999999999997726
2019-06-28,EW,IEF,0.09999999999997726
2019-06-28,EW,TLT,0.09999999999997726
2019-06-28,EW,TIP,0.09999999999997726
2019-06-28,EW,LQD,0.09999999999997726
2019-06-28,EW,VNQ,0.09999999999997726
2019-06-28,EW,GLD,0.09999999999997726
2019-06-28,EW,DBC,0.09999999999997726
2019-06-28,GMV,SPY,0.018985565164337467
2019-06-28,GMV,VEA,0.010710728167210026
2019-06-28,GMV,EEM,0.0
2019-06-28,GMV,IEF,0.35
2019-06-28,GMV,TLT,0.0
2019-06-28,GMV,TIP,0.35
2019-06-28,GMV,LQD,0.2150827970061873
2019-06-28,GMV,VNQ,0.01643612141740766
2019-06-28,GMV,GLD,0.03878478824514327
2019-06-28,GMV,DBC,0.0
2019-06-28,ERC,SPY,0.06079145452028119
2019-06-28,ERC,VEA,0.061376720290762264
2019-06-28,ERC,EEM,0.05097978142573206
2019-06-28,ERC,IEF,0.17386050732210642
2019-06-28,ERC,TLT,0.11666286427921474
2019-06-28,ERC,TIP,0.17887940521493254
2019-06-28,ERC,LQD,0.1333851502361121
2019-06-28,ERC,VNQ,0.07590114100679084
2019-06-28,ERC,GLD,0.08860996769091685
2019-06-28,ERC,DBC,0.05955300801364578
2019-06-28,CTB_ONLY,SPY,0.041147488468153935
2019-06-28,CTB_ONLY,VEA,0.05030660906600907
2019-06-28,CTB_ONLY,EEM,0.05095437037234107
2019-06-28,CTB_ONLY,IEF,0.1565697156735126
2019-06-28,CTB_ONLY,TLT,0.11213824387124052
2019-06-28,CTB_ONLY,TIP,0.19953266966309283
2019-06-28,CTB_ONLY,LQD,0.14776441242454086
2019-06-28,CTB_ONLY,VNQ,0.0788848343396517
2019-06-28,CTB_ONLY,GLD,0.10556516455240138
2019-06-28,CTB_ONLY,DBC,0.05713649156917415
2019-06-28,RB_CTB_BAND,SPY,0.06152880846994962
2019-06-28,RB_CTB_BAND,VEA,0.06187290552810681
2019-06-28,RB_CTB_BAND,EEM,0.05104943216993419
2019-06-28,RB_CTB_BAND,IEF,0.1721180598775213
2019-06-28,RB_CTB_BAND,TLT,0.11675545059044781
2019-06-28,RB_CTB_BAND,TIP,0.18011573481804818
2019-06-28,RB_CTB_BAND,LQD,0.1313574882462253
2019-06-28,RB_CTB_BAND,VNQ,0.07636025141413325
2019-06-28,RB_CTB_BAND,GLD,0.08880539656284102
2019-06-28,RB_CTB_BAND,DBC,0.060036472323053536
2019-07-31,EW,SPY,0.09999999999997726
2019-07-31,EW,VEA,0.09999999999997726
2019-07-31,EW,EEM,0.09999999999997726
2019-07-31,EW,IEF,0.09999999999997726
2019-07-31,EW,TLT,0.09999999999997726
2019-07-31,EW,TIP,0.09999999999997726
2019-07-31,EW,LQD,0.09999999999997726
2019-07-31,EW,VNQ,0.09999999999997726
2019-07-31,EW,GLD,0.09999999999997726
2019-07-31,EW,DBC,0.09999999999997726
2019-07-31,GMV,SPY,0.019389317487997368
2019-07-31,GMV,VEA,0.017380329380407865
2019-07-31,GMV,EEM,0.0
2019-07-31,GMV,IEF,0.3436470535542736
2019-07-31,GMV,TLT,0.0
2019-07-31,GMV,TIP,0.35
2019-07-31,GMV,LQD,0.20736259713191696
2019-07-31,GMV,VNQ,0.021469367639639587
2019-07-31,GMV,GLD,0.04075133480640657
2019-07-31,GMV,DBC,0.0
2019-07-31,ERC,SPY,0.06003813754399858
2019-07-31,ERC,VEA,0.06122056748195433
2019-07-31,ERC,EEM,0.05049873807923645
2019-07-31,ERC,IEF,0.1726774169842199
2019-07-31,ERC,TLT,0.11873751686849543
2019-07-31,ERC,TIP,0.1830033937343058
2019-07-31,ERC,LQD,0.13060905272329704
2019-07-31,ERC,VNQ,0.075331912121852
2019-07-31,ERC,GLD,0.0870519136057855
2019-07-31,ERC,DBC,0.06083135085765218
2019-07-31,CTB_ONLY,SPY,0.03768190881944457
2019-07-31,CTB_ONLY,VEA,0.0552661944831519
2019-07-31,CTB_ONLY,EEM,0.05218114963526938
2019-07-31,CTB_ONLY,IEF,0.13340440861898442
2019-07-31,CTB_ONLY,TLT,0.131709796710411
2019-07-31,CTB_ONLY,TIP,0.2088428554526857
2019-07-31,CTB_ONLY,LQD,0.14115371127986098
2019-07-31,CTB_ONLY,VNQ,0.07587428311103321
2019-07-31,CTB_ONLY,GLD,0.10122313771606678
2019-07-31,CTB_ONLY,DBC,0.06266255417228729
2019-07-31,RB_CTB_BAND,SPY,0.06038252607809127
2019-07-31,RB_CTB_BAND,VEA,0.061241531941539154
2019-07-31,RB_CTB_BAND,EEM,0.050431008849346044
2019-07-31,RB_CTB_BAND,IEF,0.1728558588547703
2019-07-31,RB_CTB_BAND,TLT,0.11807571680641595
2019-07-31,RB_CTB_BAND,TIP,0.1812064559569822
2019-07-31,RB_CTB_BAND,LQD,0.1312619004610419
2019-07-31,RB_CTB_BAND,VNQ,0.07590119756674711
2019-07-31,RB_CTB_BAND,GLD,0.08799862138217825
2019-07-31,RB_CTB_BAND,DBC,0.06064518210189397
2019-08-30,EW,SPY,0.09999999999997726
2019-08-30,EW,VEA,0.09999999999997726
2019-08-30,EW,EEM,0.09999999999997726
2019-08-30,EW,IEF,0.09999999999997726
2019-08-30,EW,TLT,0.09999999999997726
2019-08-30,EW,TIP,0.09999999999997726
2019-08-30,EW,LQD,0.09999999999997726
2019-08-30,EW,VNQ,0.09999999999997726
2019-08-30,EW,GLD,0.09999999999997726
2019-08-30,EW,DBC,0.09999999999997726
2019-08-30,GMV,SPY,0.022596558767821958
2019-08-30,GMV,VEA,0.011737034761854281
2019-08-30,GMV,EEM,0.0
2019-08-30,GMV,IEF,0.35
2019-08-30,GMV,TLT,0.0
2019-08-30,GMV,TIP,0.35
2019-08-30,GMV,LQD,0.2029444349802846
2019-08-30,GMV,VNQ,0.017122108570017277
2019-08-30,GMV,GLD,0.045599862920683853
2019-08-30,GMV,DBC,0.0
2019-08-30,ERC,SPY,0.06053220011440701
2019-08-30,ERC,VEA,0.06087798964709991
2019-08-30,ERC,EEM,0.05098859021125301
2019-08-30,ERC,IEF,0.1751649558175637
2019-08-30,ERC,TLT,0.11873551255783125
2019-08-30,ERC,TIP,0.181800251498759
2019-08-30,ERC,LQD,0.12953460307817205
2019-08-30,ERC,VNQ,0.07367729456956569
2019-08-30,ERC,GLD,0.08821361548533192
2019-08-30,ERC,DBC,0.06047498702070509
2019-08-30,CTB_ONLY,SPY,0.04583818638844802
2019-08-30,CTB_ONLY,VEA,0.04974002039609643
2019-08-30,CTB_ONLY,EEM,0.05126430258156148
2019-08-30,CTB_ONLY,IEF,0.15556217206390707
2019-08-30,CTB_ONLY,TLT,0.12523878868973742
2019-08-30,CTB_ONLY,TIP,0.1982302040946006
2019-08-30,CTB_ONLY,LQD,0.1354598901253359
2019-08-30,CTB_ONLY,VNQ,0.07251700576868352
2019-08-30,CTB_ONLY,GLD,0.10498549724250646
2019-08-30,CTB_ONLY,DBC,0.061163932649100375
2019-08-30,RB_CTB_BAND,SPY,0.060380496311818535
2019-08-30,RB_CTB_BAND,VEA,0.06092813069879383
2019-08-30,RB_CTB_BAND,EEM,0.050722013447249664
2019-08-30,RB_CTB_BAND,IEF,0.17354071445100244
2019-08-30,RB_CTB_BAND,TLT,0.11862269269716545
2019-08-30,RB_CTB_BAND,TIP,0.1816074706192627
2019-08-30,RB_CTB_BAND,LQD,0.13081052311281505
2019-08-30,RB_CTB_BAND,VNQ,0.07462594244086203
2019-08-30,RB_CTB_BAND,GLD,0.08821138323239434
2019-08-30,RB_CTB_BAND,DBC,0.06055063298923417
2019-09-30,EW,SPY,0.09999999999997726
2019-09-30,EW,VEA,0.09999999999997726
2019-09-30,EW,EEM,0.09999999999997726
2019-09-30,EW,IEF,0.09999999999997726
2019-09-30,EW,TLT,0.09999999999997726
2019-09-30,EW,TIP,0.09999999999997726
2019-09-30,EW,LQD,0.09999999999997726
2019-09-30,EW,VNQ,0.09999999999997726
2019-09-30,EW,GLD,0.09999999999997726
2019-09-30,EW,DBC,0.09999999999997726
2019-09-30,GMV,SPY,0.0195953065504783
2019-09-30,GMV,VEA,0.010558153878033091
2019-09-30,GMV,EEM,0.0
2019-09-30,GMV,IEF,0.35
2019-09-30,GMV,TLT,0.0
2019-09-30,GMV,TIP,0.35
2019-09-30,GMV,LQD,0.20659488039461962
2019-09-30,GMV,VNQ,0.016910137627464183
2019-09-30,GMV,GLD,0.046341521549465116
2019-09-30,GMV,DBC,0.0
2019-09-30,ERC,SPY,0.06058454233067528
2019-09-30,ERC,VEA,0.060610194103462856
2019-09-30,ERC,EEM,0.05036326542879012
2019-09-30,ERC,IEF,0.1743589228445105
2019-09-30,ERC,TLT,0.11919270974863411
2019-09-30,ERC,TIP,0.18121138867361367
2019-09-30,ERC,LQD,0.13009385705292534
2019-09-30,ERC,VNQ,0.07420994037070215
2019-09-30,ERC,GLD,0.08866897779566912
2019-09-30,ERC,DBC,0.060706201651394814
2019-09-30,CTB_ONLY,SPY,0.04712300971779381
2019-09-30,CTB_ONLY,VEA,0.05118866067867892
2019-09-30,CTB_ONLY,EEM,0.045771808072533025
2019-09-30,CTB_ONLY,IEF,0.152938510385958
2019-09-30,CTB_ONLY,TLT,0.12553295518658017
2019-09-30,CTB_ONLY,TIP,0.19617915177491346
2019-09-30,CTB_ONLY,LQD,0.13899374747860166
2019-09-30,CTB_ONLY,VNQ,0.07289726820196776
2019-09-30,CTB_ONLY,GLD,0.10665148028761365
2019-09-30,CTB_ONLY,DBC,0.06272340821459158
2019-09-30,RB_CTB_BAND,SPY,0.060449431765651894
2019-09-30,RB_CTB_BAND,VEA,0.060674852067489786
