date,strategy,asset,ctb
2018-12-31,RB_CTB_BAND,EEM,0.551484156126727
2018-12-31,RB_CTB_BAND,IEF,0.5032734886536674
2018-12-31,RB_CTB_BAND,TLT,0.4807199817371652
2018-12-31,RB_CTB_BAND,TIP,0.47288408394259035
2018-12-31,RB_CTB_BAND,LQD,0.5337431993954833
2018-12-31,RB_CTB_BAND,VNQ,0.5085055731030078
2018-12-31,RB_CTB_BAND,GLD,0.49711425467556547
2018-12-31,RB_CTB_BAND,DBC,0.5183269616799663
2019-01-31,ERC,SPY,0.5561871749453047
2019-01-31,ERC,VEA,0.5619341649976103
2019-01-31,ERC,EEM,0.5478437464698978
2019-01-31,ERC,IEF,0.4979394144739052
2019-01-31,ERC,TLT,0.48387719674669205
2019-01-31,ERC,TIP,0.472090036971872
2019-01-31,ERC,LQD,0.5345874033587692
2019-01-31,ERC,VNQ,0.5100373868198183
2019-01-31,ERC,GLD,0.494199129474705
2019-01-31,ERC,DBC,0.5139306194007358
2019-01-31,CTB_ONLY,SPY,0.5159129537288063
2019-01-31,CTB_ONLY,VEA,0.5138166276801475
2019-01-31,CTB_ONLY,EEM,0.5128773177646304
2019-01-31,CTB_ONLY,IEF,0.5145474191002567
2019-01-31,CTB_ONLY,TLT,0.5155034765099462
2019-01-31,CTB_ONLY,TIP,0.5129615540000058
2019-01-31,CTB_ONLY,LQD,0.5141857295346131
2019-01-31,CTB_ONLY,VNQ,0.5142622221421282
2019-01-31,CTB_ONLY,GLD,0.5141424869992065
2019-01-31,CTB_ONLY,DBC,0.5140981901956597
2019-01-31,RB_CTB_BAND,SPY,0.5571180767716609
2019-01-31,RB_CTB_BAND,VEA,0.5626440674489122
2019-01-31,RB_CTB_BAND,EEM,0.5485175397399846
2019-01-31,RB_CTB_BAND,IEF,0.49721965400460033
2019-01-31,RB_CTB_BAND,TLT,0.483241859767312
2019-01-31,RB_CTB_BAND,TIP,0.4713683680934932
2019-01-31,RB_CTB_BAND,LQD,0.5341950358688154
2019-01-31,RB_CTB_BAND,VNQ,0.5106255455162616
2019-01-31,RB_CTB_BAND,GLD,0.4943928575305056
2019-01-31,RB_CTB_BAND,DBC,0.5135687822217648
2019-02-28,ERC,SPY,0.5593323057179919
2019-02-28,ERC,VEA,0.5600805316427017
2019-02-28,ERC,EEM,0.5535388379404678
2019-02-28,ERC,IEF,0.5016312401656418
2019-02-28,ERC,TLT,0.4937489699677706
2019-02-28,ERC,TIP,0.48236231113891204
2019-02-28,ERC,LQD,0.5335419656361846
2019-02-28,ERC,VNQ,0.5161874415372879
2019-02-28,ERC,GLD,0.49588547965855134
2019-02-28,ERC,DBC,0.5266273572325628
2019-02-28,CTB_ONLY,SPY,0.5204125214658636
2019-02-28,CTB_ONLY,VEA,0.518606208918948
2019-02-28,CTB_ONLY,EEM,0.5202858590484652
2019-02-28,CTB_ONLY,IEF,0.5165762009218596
2019-02-28,CTB_ONLY,TLT,0.5218118437480638
2019-02-28,CTB_ONLY,TIP,0.5211383729235456
2019-02-28,CTB_ONLY,LQD,0.5189509099093711
2019-02-28,CTB_ONLY,VNQ,0.5196077635410224
2019-02-28,CTB_ONLY,GLD,0.5194874218246547
2019-02-28,CTB_ONLY,DBC,0.5195746774735994
2019-02-28,RB_CTB_BAND,SPY,0.5575876267991512
2019-02-28,RB_CTB_BAND,VEA,0.5582009898831177
2019-02-28,RB_CTB_BAND,EEM,0.5518492626770838
2019-02-28,RB_CTB_BAND,IEF,0.5037702237777969
2019-02-28,RB_CTB_BAND,TLT,0.49643805666235713
2019-02-28,RB_CTB_BAND,TIP,0.48530432615373426
2019-02-28,RB_CTB_BAND,LQD,0.5310056576819039
2019-02-28,RB_CTB_BAND,VNQ,0.5163084655148249
2019-02-28,RB_CTB_BAND,GLD,0.49435298906635095
2019-02-28,RB_CTB_BAND,DBC,0.5272715645618898
2019-03-29,ERC,SPY,0.560698105319148
2019-03-29,ERC,VEA,0.5619836094766819
2019-03-29,ERC,EEM,0.5532999797634528
2019-03-29,ERC,IEF,0.4976015386960265
2019-03-29,ERC,TLT,0.4943743170646226
2019-03-29,ERC,TIP,0.4859230551852074
2019-03-29,ERC,LQD,0.5353519179131496
2019-03-29,ERC,VNQ,0.519925836109127
2019-03-29,ERC,GLD,0.49172723473104335
2019-03-29,ERC,DBC,0.5271734596089728
2019-03-29,CTB_ONLY,SPY,0.5202138428673111
2019-03-29,CTB_ONLY,VEA,0.5202139150190247
2019-03-29,CTB_ONLY,EEM,0.520211087324761
2019-03-29,CTB_ONLY,IEF,0.5202153585776056
2019-03-29,CTB_ONLY,TLT,0.520211179662571
2019-03-29,CTB_ONLY,TIP,0.5202134747805546
2019-03-29,CTB_ONLY,LQD,0.5202169582570481
2019-03-29,CTB_ONLY,VNQ,0.5202152018690059
2019-03-29,CTB_ONLY,GLD,0.5202151685979695
2019-03-29,CTB_ONLY,DBC,0.5202145852348596
2019-03-29,RB_CTB_BAND,SPY,0.5602597493564118
2019-03-29,RB_CTB_BAND,VEA,0.5616134175522718
2019-03-29,RB_CTB_BAND,EEM,0.5528367350000769
2019-03-29,RB_CTB_BAND,IEF,0.49805359155006973
2019-03-29,RB_CTB_BAND,TLT,0.49558527418683856
2019-03-29,RB_CTB_BAND,TIP,0.48759337341069486
2019-03-29,RB_CTB_BAND,LQD,0.5338842830595985
2019-03-29,RB_CTB_BAND,VNQ,0.5206549544187431
2019-03-29,RB_CTB_BAND,GLD,0.49008606905930935
2019-03-29,RB_CTB_BAND,DBC,0.527225722757934
2019-04-30,ERC,SPY,0.56262367451594
2019-04-30,ERC,VEA,0.5652617025451157
2019-04-30,ERC,EEM,0.5541214904187752
2019-04-30,ERC,IEF,0.49971093955498963
2019-04-30,ERC,TLT,0.492358942878182
2019-04-30,ERC,TIP,0.48702177553320614
2019-04-30,ERC,LQD,0.535052653662196
2019-04-30,ERC,VNQ,0.5238324339820056
2019-04-30,ERC,GLD,0.4958953762465073
2019-04-30,ERC,DBC,0.5280411657103566
2019-04-30,CTB_ONLY,SPY,0.5217083479355027
2019-04-30,CTB_ONLY,VEA,0.5226851519823525
2019-04-30,CTB_ONLY,EEM,0.5212256757182322
2019-04-30,CTB_ONLY,IEF,0.5235156908395076
2019-04-30,CTB_ONLY,TLT,0.5195373027662225
2019-04-30,CTB_ONLY,TIP,0.5220303656783946
2019-04-30,CTB_ONLY,LQD,0.5216779165055041
2019-04-30,CTB_ONLY,VNQ,0.5220755424545104
2019-04-30,CTB_ONLY,GLD,0.5220752224877296
2019-04-30,CTB_ONLY,DBC,0.5215594084724533
2019-04-30,RB_CTB_BAND,SPY,0.5628579341333023
2019-04-30,RB_CTB_BAND,VEA,0.5655176092037174
2019-04-30,RB_CTB_BAND,EEM,0.5544299852370527
2019-04-30,RB_CTB_BAND,IEF,0.4991382766554867
2019-04-30,RB_CTB_BAND,TLT,0.4920459544334495
2019-04-30,RB_CTB_BAND,TIP,0.4870831926860349
2019-04-30,RB_CTB_BAND,LQD,0.5341795046368963
2019-04-30,RB_CTB_BAND,VNQ,0.5249451001183497
2019-04-30,RB_CTB_BAND,GLD,0.49532632765086076
2019-04-30,RB_CTB_BAND,DBC,0.5284981281060983
2019-05-31,ERC,SPY,0.5685689766169592
2019-05-31,ERC,VEA,0.5630190767313412
2019-05-31,ERC,EEM,0.5603641964451339
2019-05-31,ERC,IEF,0.5004343671165077
2019-05-31,ERC,TLT,0.4942346112229647
2019-05-31,ERC,TIP,0.4880536314789918
2019-05-31,ERC,LQD,0.5296098190992624
2019-05-31,ERC,VNQ,0.5244123374597187
2019-05-31,ERC,GLD,0.4973615116309831
2019-05-31,ERC,DBC,0.528978782226268
2019-05-31,CTB_ONLY,SPY,0.524123577254493
2019-05-31,CTB_ONLY,VEA,0.5215778483634697
2019-05-31,CTB_ONLY,EEM,0.5232977916816458
2019-05-31,CTB_ONLY,IEF,0.5241494072257354
2019-05-31,CTB_ONLY,TLT,0.5214845254534552
2019-05-31,CTB_ONLY,TIP,0.5237096452907117
2019-05-31,CTB_ONLY,LQD,0.521764505474911
2019-05-31,CTB_ONLY,VNQ,0.5226278577248193
2019-05-31,CTB_ONLY,GLD,0.5226167127664411
2019-05-31,CTB_ONLY,DBC,0.5225555096728016
2019-05-31,RB_CTB_BAND,SPY,0.5683381218520406
2019-05-31,RB_CTB_BAND,VEA,0.5626957921109492
2019-05-31,RB_CTB_BAND,EEM,0.560122483493194
2019-05-31,RB_CTB_BAND,IEF,0.5010919844890672
2019-05-31,RB_CTB_BAND,TLT,0.495172196292454
2019-05-31,RB_CTB_BAND,TIP,0.4893294046371914
2019-05-31,RB_CTB_BAND,LQD,0.5273675297800205
2019-05-31,RB_CTB_BAND,VNQ,0.5245600584757082
2019-05-31,RB_CTB_BAND,GLD,0.4973376519858952
2019-05-31,RB_CTB_BAND,DBC,0.5287345360183421
2019-06-28,ERC,SPY,0.5754184163251178
2019-06-28,ERC,VEA,0.5689287394083405
2019-06-28,ERC,EEM,0.560397567315567
2019-06-28,ERC,IEF,0.49943722446497824
2019-06-28,ERC,TLT,0.49327934594839506
2019-06-28,ERC,TIP,0.4900572871931519
2019-06-28,ERC,LQD,0.5253706368056676
2019-06-28,ERC,VNQ,0.527699490660398
2019-06-28,ERC,GLD,0.496821558780918
2019-06-28,ERC,DBC,0.536417120050256
2019-06-28,CTB_ONLY,SPY,0.525354818967734
2019-06-28,CTB_ONLY,VEA,0.5242792097491267
2019-06-28,CTB_ONLY,EEM,0.5235098653554006
2019-06-28,CTB_ONLY,IEF,0.5238196653411611
2019-06-28,CTB_ONLY,TLT,0.5225177855672045
2019-06-28,CTB_ONLY,TIP,0.5270542014154582
2019-06-28,CTB_ONLY,LQD,0.5232486729508994
2019-06-28,CTB_ONLY,VNQ,0.5238829741729707
2019-06-28,CTB_ONLY,GLD,0.5238908351984032
2019-06-28,CTB_ONLY,DBC,0.5240663561566005
2019-06-28,RB_CTB_BAND,SPY,0.577348571728788
2019-06-28,RB_CTB_BAND,VEA,0.5706495446378573
2019-06-28,RB_CTB_BAND,EEM,0.5617695921054252
2019-06-28,RB_CTB_BAND,IEF,0.497101611489678
2019-06-28,RB_CTB_BAND,TLT,0.4914599936008297
2019-06-28,RB_CTB_BAND,TIP,0.48847283600729663
2019-06-28,RB_CTB_BAND,LQD,0.5233105532097724
2019-06-28,RB_CTB_BAND,VNQ,0.5290808440476555
2019-06-28,RB_CTB_BAND,GLD,0.49730117124173745
2019-06-28,RB_CTB_BAND,DBC,0.538033282435007
2019-07-31,ERC,SPY,0.5703655924938149
2019-07-31,ERC,VEA,0.5603519327991516
2019-07-31,ERC,EEM,0.5535395631292583
2019-07-31,ERC,IEF,0.498402000705845
2019-07-31,ERC,TLT,0.47939126278750727
2019-07-31,ERC,TIP,0.47781422879244384
2019-07-31,ERC,LQD,0.5255088957241199
2019-07-31,ERC,VNQ,0.5240307272808992
2019-07-31,ERC,GLD,0.4960995963410379
2019-07-31,ERC,DBC,0.5215555642294087
2019-07-31,CTB_ONLY,SPY,0.5173498605867638
2019-07-31,CTB_ONLY,VEA,0.5173496190784148
2019-07-31,CTB_ONLY,EEM,0.5173464467656744
2019-07-31,CTB_ONLY,IEF,0.5173520187410288
2019-07-31,CTB_ONLY,TLT,0.5173461413272336
2019-07-31,CTB_ONLY,TIP,0.5173491325855037
2019-07-31,CTB_ONLY,LQD,0.5173527854191134
2019-07-31,CTB_ONLY,VNQ,0.5173511816263637
2019-07-31,CTB_ONLY,GLD,0.5173511709559698
2019-07-31,CTB_ONLY,DBC,0.5173503684448927
2019-07-31,RB_CTB_BAND,SPY,0.572528347463117
2019-07-31,RB_CTB_BAND,VEA,0.5622968829057635
2019-07-31,RB_CTB_BAND,EEM,0.5553587614357829
2019-07-31,RB_CTB_BAND,IEF,0.49588966901701315
2019-07-31,RB_CTB_BAND,TLT,0.4765643904527574
2019-07-31,RB_CTB_BAND,TIP,0.4747643729081266
2019-07-31,RB_CTB_BAND,LQD,0.5264408573170907
2019-07-31,RB_CTB_BAND,VNQ,0.5249455871650595
2019-07-31,RB_CTB_BAND,GLD,0.49784087580500663
2019-07-31,RB_CTB_BAND,DBC,0.5213766531888152
2019-08-30,ERC,SPY,0.5679081224849012
2019-08-30,ERC,VEA,0.5660878519775506
2019-08-30,ERC,EEM,0.5576254554901876
2019-08-30,ERC,IEF,0.4951104658291314
2019-08-30,ERC,TLT,0.4837367636010414
2019-08-30,ERC,TIP,0.4826130415888495
2019-08-30,ERC,LQD,0.5324598990324191
2019-08-30,ERC,VNQ,0.5302602090129414
2019-08-30,ERC,GLD,0.49276989064625565
2019-08-30,ERC,DBC,0.5261113336009267
2019-08-30,CTB_ONLY,SPY,0.5202323495382402
2019-08-30,CTB_ONLY,VEA,0.5202324143967911
2019-08-30,CTB_ONLY,EEM,0.5202295752075684
2019-08-30,CTB_ONLY,IEF,0.5202340588233821
2019-08-30,CTB_ONLY,TLT,0.5202292811445351
2019-08-30,CTB_ONLY,TIP,0.5202323020225181
2019-08-30,CTB_ONLY,LQD,0.5202356236802846
2019-08-30,CTB_ONLY,VNQ,0.5202339584543807
2019-08-30,CTB_ONLY,GLD,0.5202339715169302
2019-08-30,CTB_ONLY,DBC,0.5202332625372967
2019-08-30,RB_CTB_BAND,SPY,0.568572349934482
2019-08-30,RB_CTB_BAND,VEA,0.5668727372516374
2019-08-30,RB_CTB_BAND,EEM,0.5581393172733035
2019-08-30,RB_CTB_BAND,IEF,0.4933486358705713
2019-08-30,RB_CTB_BAND,TLT,0.48239859724939
2019-08-30,RB_CTB_BAND,TIP,0.48126092313386676
2019-08-30,RB_CTB_BAND,LQD,0.5335824799107466
2019-08-30,RB_CTB_BAND,VNQ,0.5320656318551887
2019-08-30,RB_CTB_BAND,GLD,0.49250295496799407
2019-08-30,RB_CTB_BAND,DBC,0.5264421174020408
2019-09-30,ERC,SPY,0.5666960061998175
2019-09-30,ERC,VEA,0.5648570436753826
2019-09-30,ERC,EEM,0.5631893057571853
2019-09-30,ERC,IEF,0.49623147545196056
2019-09-30,ERC,TLT,0.48043432806276
2019-09-30,ERC,TIP,0.48325954344858707
2019-09-30,ERC,LQD,0.5293104743525792
2019-09-30,ERC,VNQ,0.5293054801349789
2019-09-30,ERC,GLD,0.49016363726056106
2019-09-30,ERC,DBC,0.5222401755427845
2019-09-30,CTB_ONLY,SPY,0.5191608243375884
2019-09-30,CTB_ONLY,VEA,0.518459983341878
2019-09-30,CTB_ONLY,EEM,0.5201608324179163
2019-09-30,CTB_ONLY,IEF,0.5209275329457284
2019-09-30,CTB_ONLY,TLT,0.5171685403041515
2019-09-30,CTB_ONLY,TIP,0.5202372358482005
2019-09-30,CTB_ONLY,LQD,0.5183885440679112
2019-09-30,CTB_ONLY,VNQ,0.5190555682260589
2019-09-30,CTB_ONLY,GLD,0.5191120193844048
2019-09-30,CTB_ONLY,DBC,0.5189778586126179
2019-09-30,RB_CTB_BAND,SPY,0.5669809810236952
2019-09-30,RB_CTB_BAND,VEA,0.5653007861518716
2019-09-30,RB_CTB_BAND,EEM,0.5636364934769459
2019-09-30,RB_CTB_BAND,IEF,0.4956437354405264
2019-09-30,RB_CTB_BAND,TLT,0.4798632239770231
2019-09-30,RB_CTB_BAND,TIP,0.48293361038383664
2019-09-30,RB_CTB_BAND,LQD,0.529954431655584
2019-09-30,RB_CTB_BAND,VNQ,0.5296697512252101
2019-09-30,RB_CTB_BAND,GLD,0.48976261392170817
2019-09-30,RB_CTB_BAND,DBC,0.5221731008344538
2019-10-31,ERC,SPY,0.5681422070698094
2019-10-31,ERC,VEA,0.5662788395855102
2019-10-31,ERC,EEM,0.5652197916012145
2019-10-31,ERC,IEF,0.4960754856869161
2019-10-31,ERC,TLT,0.48636731923786136
2019-10-31,ERC,TIP,0.4917942873200417
2019-10-31,ERC,LQD,0.5256238717373907
2019-10-31,ERC,VNQ,0.5233065999909967
2019-10-31,ERC,GLD,0.49128252289973157
2019-10-31,ERC,DBC,0.5266888769157969
2019-10-31,CTB_ONLY,SPY,0.52079236028686
2019-10-31,CTB_ONLY,VEA,0.5207925869299246
2019-10-31,CTB_ONLY,EEM,0.5207897116565194
2019-10-31,CTB_ONLY,IEF,0.5207936392834492
2019-10-31,CTB_ONLY,TLT,0.520789068744976
2019-10-31,CTB_ONLY,TIP,0.5207931250668614
2019-10-31,CTB_ONLY,LQD,0.520795372504883
2019-10-31,CTB_ONLY,VNQ,0.5207938800253291
2019-10-31,CTB_ONLY,GLD,0.5207939562395026
2019-10-31,CTB_ONLY,DBC,0.5207932520120548
2019-10-31,RB_CTB_BAND,SPY,0.5663623463959538
2019-10-31,RB_CTB_BAND,VEA,0.5643578286735318
2019-10-31,RB_CTB_BAND,EEM,0.5636189477353468
2019-10-31,RB_CTB_BAND,IEF,0.4979727752902302
2019-10-31,RB_CTB_BAND,TLT,0.48884106091124824
2019-10-31,RB_CTB_BAND,TIP,0.49498169672172626
2019-10-31,RB_CTB_BAND,LQD,0.5232422963095728
2019-10-31,RB_CTB_BAND,VNQ,0.5225697643801163
2019-10-31,RB_CTB_BAND,GLD,0.4909646129942774
2019-10-31,RB_CTB_BAND,DBC,0.5269283889296714
2019-11-29,ERC,SPY,0.5692202058658385
2019-11-29,ERC,VEA,0.5628291540427807
2019-11-29,ERC,EEM,0.5642317445055166
2019-11-29,ERC,IEF,0.4974990909885292
2019-11-29,ERC,TLT,0.4874300288060938
2019-11-29,ERC,TIP,0.4872776745471568
2019-11-29,ERC,LQD,0.5221127219966569
2019-11-29,ERC,VNQ,0.5223953960424104
2019-11-29,ERC,GLD,0.4888504860724305
2019-11-29,ERC,DBC,0.5246602424603471
2019-11-29,CTB_ONLY,SPY,0.5206800664863194
2019-11-29,CTB_ONLY,VEA,0.5184340452021546
2019-11-29,CTB_ONLY,EEM,0.5196863015210728
2019-11-29,CTB_ONLY,IEF,0.5215533294200306
2019-11-29,CTB_ONLY,TLT,0.5208315679702513
2019-11-29,CTB_ONLY,TIP,0.5156889493377603
2019-11-29,CTB_ONLY,LQD,0.5187700459668299
2019-11-29,CTB_ONLY,VNQ,0.5193252620089174
2019-11-29,CTB_ONLY,GLD,0.5191691881323787
2019-11-29,CTB_ONLY,DBC,0.5190985996227507
2019-11-29,RB_CTB_BAND,SPY,0.5687140921156458
2019-11-29,RB_CTB_BAND,VEA,0.5620295748350196
2019-11-29,RB_CTB_BAND,EEM,0.5637100054690429
2019-11-29,RB_CTB_BAND,IEF,0.49842739512693307
2019-11-29,RB_CTB_BAND,TLT,0.4885940681694829
2019-11-29,RB_CTB_BAND,TIP,0.4887710930042206
2019-11-29,RB_CTB_BAND,LQD,0.52006093366972
2019-11-29,RB_CTB_BAND,VNQ,0.522432490748927
2019-11-29,RB_CTB_BAND,GLD,0.4883703010314576
2019-11-29,RB_CTB_BAND,DBC,0.5250344327957076
2019-12-31,ERC,SPY,0.5707967672775064
2019-12-31,ERC,VEA,0.5632400733976071
2019-12-31,ERC,EEM,0.5597547496754278
2019-12-31,ERC,IEF,0.49375864296221184
2019-12-31,ERC,TLT,0.4841074217175954
2019-12-31,ERC,TIP,0.4871460899503518
2019-12-31,ERC,LQD,0.5206285710450183
2019-12-31,ERC,VNQ,0.5359635143039495
2019-12-31,ERC,GLD,0.47420347672242374
2019-12-31,ERC,DBC,0.5243308495564754
2019-12-31,CTB_ONLY,SPY,0.517209550696914
2019-12-31,CTB_ONLY,VEA,0.5172097888664896
2019-12-31,CTB_ONLY,EEM,0.5172064589812121
2019-12-31,CTB_ONLY,IEF,0.5172109698668351
2019-12-31,CTB_ONLY,TLT,0.51720604593958
2019-12-31,CTB_ONLY,TIP,0.5172100679470213
2019-12-31,CTB_ONLY,LQD,0.517212545309214
2019-12-31,CTB_ONLY,VNQ,0.517211184423773
2019-12-31,CTB_ONLY,GLD,0.5172110232135178
2019-12-31,CTB_ONLY,DBC,0.5172103561788016
2019-12-31,RB_CTB_BAND,SPY,0.5716324939597529
2019-12-31,RB_CTB_BAND,VEA,0.5639285002538891
2019-12-31,RB_CTB_BAND,EEM,0.560496234648994
2019-12-31,RB_CTB_BAND,IEF,0.4930987868078756
2019-12-31,RB_CTB_BAND,TLT,0.48363199115748406
2019-12-31,RB_CTB_BAND,TIP,0.4870621070079229
2019-12-31,RB_CTB_BAND,LQD,0.5196761691286795
2019-12-31,RB_CTB_BAND,VNQ,0.5382210125447866
2019-12-31,RB_CTB_BAND,GLD,0.47127015439640935
2019-12-31,RB_CTB_BAND,DBC,0.5254740902074271
2020-01-31,ERC,SPY,0.5728193504473298
2020-01-31,ERC,VEA,0.5589936263214254
2020-01-31,ERC,EEM,0.5577457224912457
2020-01-31,ERC,IEF,0.49391998638701345
2020-01-31,ERC,TLT,0.48317423204148957
2020-01-31,ERC,TIP,0.4876039315598545
2020-01-31,ERC,LQD,0.5283186101961395
2020-01-31,ERC,VNQ,0.5350690941616474
2020-01-31,ERC,GLD,0.4820854403936153
2020-01-31,ERC,DBC,0.5210588825529501
2020-01-31,CTB_ONLY,SPY,0.5183656362413807
2020-01-31,CTB_ONLY,VEA,0.5183655729282981
2020-01-31,CTB_ONLY,EEM,0.5183621734256194
2020-01-31,CTB_ONLY,IEF,0.5183667571259416
2020-01-31,CTB_ONLY,TLT,0.5183619525453987
2020-01-31,CTB_ONLY,TIP,0.5183659786776954
2020-01-31,CTB_ONLY,LQD,0.5183685112851041
2020-01-31,CTB_ONLY,VNQ,0.5183671138930677
2020-01-31,CTB_ONLY,GLD,0.518367025646501
2020-01-31,CTB_ONLY,DBC,0.5183661687769688
2020-01-31,RB_CTB_BAND,SPY,0.5736641484639602
2020-01-31,RB_CTB_BAND,VEA,0.5596404298890405
2020-01-31,RB_CTB_BAND,EEM,0.5583970342398636
2020-01-31,RB_CTB_BAND,IEF,0.49290792629462754
2020-01-31,RB_CTB_BAND,TLT,0.48204707877985525
2020-01-31,RB_CTB_BAND,TIP,0.48689239061410794
2020-01-31,RB_CTB_BAND,LQD,0.5299460837828697
2020-01-31,RB_CTB_BAND,VNQ,0.5356069952399525
2020-01-31,RB_CTB_BAND,GLD,0.48117385652543126
2020-01-31,RB_CTB_BAND,DBC,0.5209637086076241
2020-02-28,ERC,SPY,0.5714806268656407
2020-02-28,ERC,VEA,0.5574843890723654
2020-02-28,ERC,EEM,0.5531504720603062
2020-02-28,ERC,IEF,0.48777212237139156
2020-02-28,ERC,TLT,0.4809711334113637
2020-02-28,ERC,TIP,0.488097533857332
2020-02-28,ERC,LQD,0.521822367925625
2020-02-28,ERC,VNQ,0.5315993720470955
2020-02-28,ERC,GLD,0.47909744074885463
2020-02-28,ERC,DBC,0.526416452429059
2020-02-28,CTB_ONLY,SPY,0.5164495513748818
2020-02-28,CTB_ONLY,VEA,0.5167474468320815
2020-02-28,CTB_ONLY,EEM,0.515604873934738
2020-02-28,CTB_ONLY,IEF,0.5138156576812828
2020-02-28,CTB_ONLY,TLT,0.5162021138996997
2020-02-28,CTB_ONLY,TIP,0.5189172279656934
2020-02-28,CTB_ONLY,LQD,0.5150122330299703
2020-02-28,CTB_ONLY,VNQ,0.5158720928186894
2020-02-28,CTB_ONLY,GLD,0.5157419890375349
2020-02-28,CTB_ONLY,DBC,0.5159762642478546
2020-02-28,RB_CTB_BAND,SPY,0.5713304598899531
2020-02-28,RB_CTB_BAND,VEA,0.5574298013067845
2020-02-28,RB_CTB_BAND,EEM,0.5529803958502594
2020-02-28,RB_CTB_BAND,IEF,0.4881342469511251
2020-02-28,RB_CTB_BAND,TLT,0.4815440742096562
2020-02-28,RB_CTB_BAND,TIP,0.48900873215956026
2020-02-28,RB_CTB_BAND,LQD,0.5207511297505736
2020-02-28,RB_CTB_BAND,VNQ,0.5316933874414871
2020-02-28,RB_CTB_BAND,GLD,0.47809966431092277
2020-02-28,RB_CTB_BAND,DBC,0.5268389990734639
2020-03-31,ERC,SPY,0.5729675642887085
2020-03-31,ERC,VEA,0.5579166841046228
2020-03-31,ERC,EEM,0.5498677001495582
2020-03-31,ERC,IEF,0.48713836046514253
2020-03-31,ERC,TLT,0.48017479074579467
2020-03-31,ERC,TIP,0.48835149112319914
2020-03-31,ERC,LQD,0.5266475519807083
2020-03-31,ERC,VNQ,0.5293590614948864
2020-03-31,ERC,GLD,0.48174171462231685
2020-03-31,ERC,DBC,0.5170832224298793
2020-03-31,CTB_ONLY,SPY,0.5153901337339508
2020-03-31,CTB_ONLY,VEA,0.5153899421568802
2020-03-31,CTB_ONLY,EEM,0.5153861069733676
2020-03-31,CTB_ONLY,IEF,0.515390534438172
2020-03-31,CTB_ONLY,TLT,0.5153859760546095
2020-03-31,CTB_ONLY,TIP,0.5153910415866133
2020-03-31,CTB_ONLY,LQD,0.5153929212982981
2020-03-31,CTB_ONLY,VNQ,0.5153914009624904
2020-03-31,CTB_ONLY,GLD,0.5153913554785358
2020-03-31,CTB_ONLY,DBC,0.5153905288679617
