date,strategy,dr,db,band_active
2022-10-31,ERC,4.789798303668548e-13,0.011020472040382825,0
2022-10-31,CTB_ONLY,0.005710542354876628,5.185324002529943e-11,0
2022-10-31,RB_CTB_BAND,1.231784588282984e-06,0.010711884208272108,0
2022-11-30,ERC,4.705784713879072e-13,0.010549718173416107,0
2022-11-30,CTB_ONLY,0.00491634914681599,4.8005211044882774e-11,0
2022-11-30,RB_CTB_BAND,2.285331677634379e-06,0.01050888236111139,0
2022-12-30,ERC,4.657391291305984e-13,0.011426038601311058,0
2022-12-30,CTB_ONLY,0.005193737612052147,6.571204736992064e-06,0
2022-12-30,RB_CTB_BAND,2.4641053662651747e-06,0.011639002607136973,0
2023-01-31,ERC,4.568476198184952e-13,0.011337858395473332,0
2023-01-31,CTB_ONLY,0.005939672471969519,3.578774225124218e-11,0
2023-01-31,RB_CTB_BAND,1.9447230226259142e-06,0.011360645564201001,0
2023-02-28,ERC,4.604454214145173e-13,0.01170641234875947,0
2023-02-28,CTB_ONLY,0.0067137556508016375,3.483760957597049e-11,0
2023-02-28,RB_CTB_BAND,1.9042767622695086e-06,0.012185566413718497,0
2023-03-31,ERC,4.566747062800532e-13,0.011332709998453634,0
2023-03-31,CTB_ONLY,0.006949745173574261,8.745311342541704e-06,0
2023-03-31,RB_CTB_BAND,2.5753131734989676e-06,0.011230912789647088,0
2023-04-28,ERC,4.563355250158587e-13,0.01116188965204518,0
2023-04-28,CTB_ONLY,0.006656336006507969,8.366971699801804e-06,0
2023-04-28,RB_CTB_BAND,4.289488579296722e-06,0.011420841809934128,0
2023-05-31,ERC,4.604029556190545e-13,0.01246874904605029,0
2023-05-31,CTB_ONLY,0.006990300561981895,1.3517473944309594e-05,0
2023-05-31,RB_CTB_BAND,6.295244939609568e-06,0.013176767773553167,0
2023-06-30,ERC,4.456974751204896e-13,0.011934502859411122,0
2023-06-30,CTB_ONLY,0.007814809627641377,2.7228919805437404e-05,0
2023-06-30,RB_CTB_BAND,7.630039520386275e-06,0.011956064707089691,0
2023-07-31,ERC,4.541531922799429e-13,0.011707387988586528,0
2023-07-31,CTB_ONLY,0.007469877698524715,3.008483331415702e-05,0
2023-07-31,RB_CTB_BAND,6.087269761962152e-06,0.012074608749113291,0
2023-08-31,ERC,4.658140273207902e-13,0.01152794831363186,0
2023-08-31,CTB_ONLY,0.008250848971975687,2.9980572304741206e-11,0
2023-08-31,RB_CTB_BAND,2.2087047966720967e-06,0.011776572476970714,0
2023-09-29,ERC,4.597665555776322e-13,0.012075771409897202,0
2023-09-29,CTB_ONLY,0.00787699723781895,3.189152119543608e-11,0
2023-09-29,RB_CTB_BAND,1.995567454729132e-06,0.01222980548096759,0
2023-10-31,ERC,4.609993474108614e-13,0.011885568107969242,0
2023-10-31,CTB_ONLY,0.007624104396169763,4.4641021469207885e-06,0
2023-10-31,RB_CTB_BAND,1.184734656846096e-06,0.01203281489043251,0
2023-11-30,ERC,4.362722815829175e-13,0.011884159211495325,0
2023-11-30,CTB_ONLY,0.006662275689565732,3.001807609782767e-11,0
2023-11-30,RB_CTB_BAND,3.0133093573883176e-06,0.01199806887579821,0
2023-12-29,ERC,4.3870841061070625e-13,0.012542075052734303,0
2023-12-29,CTB_ONLY,0.006807691883241271,2.944783374977694e-11,0
2023-12-29,RB_CTB_BAND,5.722990955764309e-06,0.01262895238567267,0
2024-01-31,ERC,4.2682004380858176e-13,0.012710598710345201,0
2024-01-31,CTB_ONLY,0.006478086790418409,1.4172118289504437e-05,0
2024-01-31,RB_CTB_BAND,9.769141350336984e-06,0.012894170294494947,0
2024-02-29,ERC,4.442256323694489e-13,0.013494568259152408,0
2024-02-29,CTB_ONLY,0.006408994499053417,6.539807227963917e-06,0
2024-02-29,RB_CTB_BAND,5.578476753484953e-06,0.014050291780935635,0
2024-03-29,ERC,4.764705169777348e-13,0.012398643781147354,0
2024-03-29,CTB_ONLY,0.005291635204961046,3.5740726150545375e-11,0
2024-03-29,RB_CTB_BAND,5.893388483010443e-06,0.012621434796185868,0
2024-04-30,ERC,4.740587861046301e-13,0.013077575428046674,0
2024-04-30,CTB_ONLY,0.005256365124706086,9.726718837685858e-06,0
2024-04-30,RB_CTB_BAND,3.272833975717795e-06,0.0133254300182146,0
2024-05-31,ERC,4.844883430046842e-13,0.013067208652990926,0
2024-05-31,CTB_ONLY,0.004810729391051286,4.99900865353897e-06,0
2024-05-31,RB_CTB_BAND,1.0115759013746042e-05,0.013426877910086003,0
2024-06-28,ERC,4.959046337283456e-13,0.013027201166505577,0
2024-06-28,CTB_ONLY,0.004700958700569048,1.1896169642348884e-05,0
2024-06-28,RB_CTB_BAND,1.1387317668907597e-05,0.013494113105130724,0
2024-07-31,ERC,4.634370833889426e-13,0.012463358821471536,0
2024-07-31,CTB_ONLY,0.0053289244063561845,3.2181858516869924e-11,0
2024-07-31,RB_CTB_BAND,2.5163143180627618e-06,0.012280248180654024,0
2024-08-30,ERC,4.4662430748738327e-13,0.011540963446150986,0
2024-08-30,CTB_ONLY,0.004541963245204695,3.548686651729592e-11,0
2024-08-30,RB_CTB_BAND,1.4845250310096397e-06,0.011139787656472546,0
2024-09-30,ERC,4.3899521832249915e-13,0.011415391055387213,0
2024-09-30,CTB_ONLY,0.004520347313384687,4.5837911570757265e-06,0
2024-09-30,RB_CTB_BAND,1.4273556721425842e-06,0.011149243401539664,0
2024-10-31,ERC,4.430459501895455e-13,0.013005420389019874,0
2024-10-31,CTB_ONLY,0.005915802280077695,2.984056149045707e-11,0
2024-10-31,RB_CTB_BAND,5.9497925828665034e-06,0.013588387792330894,0
2024-11-29,ERC,4.422887675437665e-13,0.01290618089438619,0
2024-11-29,CTB_ONLY,0.005989492252961949,1.3869091199039898e-05,0
2024-11-29,RB_CTB_BAND,5.86652603153184e-06,0.013238787258235667,0
