date,strategy,portfolio_return,nav,drawdown
2018-12-25,ERC,-0.0021064353662879048,0.9896686110839827,-0.013681760916066654
2018-12-26,ERC,-0.002351841279481081,0.9873410675914287,-0.01600142486544942
2018-12-27,ERC,-0.0015724867752983636,0.9857884868199323,-0.017548749611760894
2018-12-28,ERC,0.0005884110329535432,0.9863685356417357,-0.016970664456693485
2018-12-31,ERC,0.004488389374476268,0.9907957416964277,-0.012558446032242432
2018-12-03,CTB_ONLY,-0.00411060432301249,0.9958893956769875,0.0
2018-12-04,CTB_ONLY,0.004007777079232902,0.9998806983704328,0.0
2018-12-05,CTB_ONLY,0.0032162246084175066,1.0030965392780136,0.0
2018-12-06,CTB_ONLY,-0.0012925122379492254,1.0018000247251522,-0.0012925122379492393
2018-12-07,CTB_ONLY,-0.00520174115712418,0.9965889203053314,-0.006487530080969139
2018-12-10,CTB_ONLY,-0.0014723526290449462,0.9951215899884428,-0.007950330778043302
2018-12-11,CTB_ONLY,-0.0036532283774562565,0.9914861835568776,-0.011574514781491185
2018-12-12,CTB_ONLY,5.194781775908603e-05,0.9915376891004517,-0.01152316823451649
2018-12-13,CTB_ONLY,-0.004400675294831439,0.987174253688133,-0.015873133807580153
2018-12-14,CTB_ONLY,0.0003986377731767654,0.9875677786343608,-0.015480823665117716
2018-12-17,CTB_ONLY,-0.006964093302618272,0.9806902644812917,-0.02233710706733072
2018-12-18,CTB_ONLY,0.002012297471954431,0.9826637050212779,-0.020369758499458435
2018-12-19,CTB_ONLY,0.0036764528556304664,0.9862764218057278,-0.016768194100631795
2018-12-20,CTB_ONLY,0.0019575793312562742,0.9882071361439602,-0.014843439839569372
2018-12-21,CTB_ONLY,0.004904213260660616,0.9930535146853169,-0.010012021973403673
2018-12-24,CTB_ONLY,-0.0018777344414104824,0.9911888238986285,-0.011870956496326635
2018-12-25,CTB_ONLY,-0.0020513326919707484,0.9891555658602492,-0.013897937907151436
2018-12-26,CTB_ONLY,-0.002699849663989431,0.9864849945381282,-0.016560265228152016
2018-12-27,CTB_ONLY,-0.0012618888134938253,0.985240160158841,-0.01780125682820599
2018-12-28,CTB_ONLY,0.0008394736248514049,0.9860672432874387,-0.016976726888951132
2018-12-31,CTB_ONLY,0.004383230572744379,0.990389403374998,-0.012667909224531426
2018-12-03,RB_CTB_BAND,-0.0044580854072736355,0.9955419145927263,0.0
2018-12-04,RB_CTB_BAND,0.004203318114582752,0.9997264939561604,0.0
2018-12-05,RB_CTB_BAND,0.003671357028165847,1.00339684684599,0.0
2018-12-06,RB_CTB_BAND,-0.0013490938805267967,1.0020431703001702,-0.0013490938805267305
2018-12-07,RB_CTB_BAND,-0.005194756587426203,0.996837799940368,-0.0065368422536299375
2018-12-10,RB_CTB_BAND,-0.0015295859496238127,0.9953130508475253,-0.008056429541187682
2018-12-11,RB_CTB_BAND,-0.003480920384950264,0.9918484453594231,-0.011509306136318176
2018-12-12,RB_CTB_BAND,-0.0003362869180540927,0.9915148997025564,-0.011841722625282824
2018-12-13,RB_CTB_BAND,-0.004606876904335092,0.9869471126108125,-0.016394046171148036
2018-12-14,RB_CTB_BAND,0.0005846175168272839,0.9875240991810269,-0.015819012900884055
2018-12-17,RB_CTB_BAND,-0.007260074196395789,0.9803546009502437,-0.02296423988990559
2018-12-18,RB_CTB_BAND,0.0019284443407874188,0.9822451602324112,-0.021080080807574397
2018-12-19,RB_CTB_BAND,0.0037855423890674786,0.9859634909229275,-0.017374337957968833
2018-12-20,RB_CTB_BAND,0.0019060243821439984,0.9878427613765304,-0.015501429487596252
2018-12-21,RB_CTB_BAND,0.005326461783708832,0.9931044680933158,-0.010257535475646118
2018-12-24,RB_CTB_BAND,-0.0013561348324209106,0.9917576845319016,-0.011599759706913626
2018-12-25,RB_CTB_BAND,-0.0021064353697229574,0.989668611067009,-0.013681760932509834
2018-12-26,RB_CTB_BAND,-0.0023518412833415272,0.9873410675706743,-0.016001424885661475
2018-12-27,RB_CTB_BAND,-0.0015724867701542998,0.9857884868042894,-0.017548749626879356
2018-12-28,RB_CTB_BAND,0.0005884110271540518,0.9863685356203666,-0.016970664477518493
2018-12-31,RB_CTB_BAND,0.004488389370642335,0.9907957416711812,-0.012558446056929684
2019-01-01,EW,-0.003068106922688672,0.9969318930773113,0.0
2019-01-02,EW,0.0021366489539788544,0.9990619865638432,0.0
2019-01-03,EW,-0.0014401293265539823,0.9976232080979472,-0.0014401293265540183
2019-01-04,EW,-0.001601684688149726,0.9960253302809939,-0.003039507381612516
2019-01-07,EW,-0.004113435781859175,0.991928244047778,-0.007140440345048904
2019-01-08,EW,-0.003292418430893281,0.9886624012149515,-0.010409349458545436
2019-01-09,EW,0.003913009310145841,0.9925310463954967,-0.006537072029743407
2019-01-10,EW,0.0017121730825549008,0.9942304313367352,-0.0048360915459565446
2019-01-11,EW,-0.0014092702072890893,0.9928292920106722,-0.00623854639351018
2019-01-14,EW,0.001530891205621972,0.9943492056424952,-0.004717205723697937
2019-01-15,EW,0.005153584013827338,0.9994736678128562,0.0
2019-01-16,EW,-0.00028395361756459553,0.9991898636492201,-0.000283953617564614
2019-01-17,EW,-0.001252291210378245,0.9979385869654731,-0.001535889235323551
2019-01-18,EW,0.006455802185252422,1.0043810810759524,0.0
2019-01-21,EW,0.006311567241211014,1.0107202998049636,0.0
2019-01-22,EW,0.0035779742040498363,1.0143366309651753,0.0
2019-01-23,EW,-0.0020849308332675062,1.0122218092479633,-0.002084930833267551
2019-01-24,EW,0.002151487864346351,1.014399592186587,0.0
2019-01-25,EW,-0.004701188262600791,1.0096307087302123,-0.004701188262600797
2019-01-28,EW,-0.010382079626599091,0.9991486423187156,-0.015034459778317966
2019-01-29,EW,-0.0010082856138592506,0.9981412151165586,-0.016027586362670543
2019-01-30,EW,0.005316831522851891,1.003448163793348,-0.010795970816227074
2019-01-31,EW,0.007756307908516585,1.0112312167219646,-0.003123399781532643
2019-01-01,GMV,0.0037573632052588235,1.0037573632052588,0.0
2019-01-02,GMV,-0.003818009091202883,0.9999250084671792,-0.0038180090912028897
2019-01-03,GMV,-0.0011900200633919796,0.998735077645216,-0.005003485647174122
2019-01-04,GMV,0.002804605626139088,1.0015361356630021,-0.0022129128250314434
2019-01-07,GMV,-0.0003883301371897217,1.0011472089980396,-0.0026003836214802956
2019-01-08,GMV,0.00012468893615343447,1.0012720409784626,-0.0024760189243941966
2019-01-09,GMV,0.002958405033118495,1.004234209224014,0.0
2019-01-10,GMV,0.00371634134265128,1.007966286333458,0.0
2019-01-11,GMV,-0.001421182526354565,1.0065337822601663,-0.0014211825263545919
2019-01-14,GMV,-0.0011416388629882004,1.0053846841774277,-0.0025611989121392398
2019-01-15,GMV,-0.00015767835548785667,1.005226156773794,-0.002718473421994605
2019-01-16,GMV,0.0007191888760141073,1.005949104243624,-0.002001239641825414
2019-01-17,GMV,0.0033175138264281276,1.0092863543056352,0.0
2019-01-18,GMV,0.004828101859281225,1.0141592916294055,0.0
2019-01-21,GMV,-0.0021418773305665476,1.0119870868330811,-0.0021418773305664773
2019-01-22,GMV,-0.0017783965328721936,1.0101873725065458,-0.003916464756220206
2019-01-23,GMV,0.0007765583883530243,1.010971841984474,-0.0031429477314263154
2019-01-24,GMV,0.00427263010862847,1.0152913507155124,0.0
2019-01-25,GMV,-0.0028241142727692694,1.0124240519209375,-0.002824114272769185
2019-01-28,GMV,-0.0011442533407590345,1.0112655823172623,-0.003965136111336864
2019-01-29,GMV,0.002364826634007378,1.013657050100381,-0.001609686336813243
2019-01-30,GMV,0.001389369311433923,1.0150653940981091,-0.0002225534741766566
2019-01-31,GMV,0.005565309465039377,1.0207145471435173,0.0
2019-01-01,ERC,-0.00029971095410895494,0.999700289045891,0.0
2019-01-02,ERC,-0.000664871113243771,0.999035617201803,-0.000664871113243759
2019-01-03,ERC,-0.0015160925796105966,0.9975209867157967,-0.002179955686693158
2019-01-04,ERC,0.00027561176502139263,0.9977959152355913,-0.0019049447431062072
2019-01-07,ERC,-0.0019034627702127901,0.9958966478586699,-0.0038047815219212078
2019-01-08,ERC,-0.0019853262516879807,0.993919468099708,-0.005782554040971832
2019-01-09,ERC,0.0031778847638811543,0.997078029633907,-0.002623045567473725
2019-01-10,ERC,0.0029229104002590593,0.9999923993765938,0.0
2019-01-11,ERC,-0.0008856523524529028,0.999106753755651,-0.0008856523524528592
2019-01-14,ERC,0.00013310143515499803,0.999239736298449,-0.000752668798896905
2019-01-15,ERC,0.0021823380366350308,1.0014204151826902,0.0
2019-01-16,ERC,0.0002970544128012009,1.0017178915360894,0.0
2019-01-17,ERC,0.00010965997994521711,1.001827739899986,0.0
2019-01-18,ERC,0.005531276478204521,1.0073691261129076,0.0
2019-01-21,ERC,0.002508677533319394,1.0098962904073467,0.0
2019-01-22,ERC,0.0011031379766680408,1.0110103453577912,0.0
2019-01-23,ERC,-0.0010259337965071618,1.0099731156758702,-0.0010259337965071724
2019-01-24,ERC,0.003699971681731313,1.013709987603181,0.0
2019-01-25,ERC,-0.0037928606310715465,1.0098651268998768,-0.0037928606310715374
2019-01-28,ERC,-0.005806446905115161,1.0040013986592053,-0.009577284492313876
2019-01-29,ERC,1.330190010092572e-05,1.0040147537855115,-0.009564109988294489
2019-01-30,ERC,0.003604998285951457,1.0076342252519783,-0.0059935903024573856
2019-01-31,ERC,0.007450846352004794,1.0151419530433523,0.0
2019-01-01,CTB_ONLY,-0.0003618057415892685,0.9996381942584107,0.0
2019-01-02,CTB_ONLY,-0.0008979254268199628,0.9987405937061656,-0.0008979254268199899
2019-01-03,CTB_ONLY,-0.0016619259672821776,0.9970807607789065,-0.0025583591085187596
2019-01-04,CTB_ONLY,0.00017738387327298271,0.9972576268262195,-0.002381429046893535
2019-01-07,CTB_ONLY,-0.0017341680906395515,0.9955282144716306,-0.004111467339269814
2019-01-08,CTB_ONLY,-0.0017346094662143248,0.9938013618069248,-0.005838945015317232
2019-01-09,CTB_ONLY,0.002885459591533656,0.9966689354784299,-0.002970333463682362
2019-01-10,CTB_ONLY,0.00304637045064152,0.9997051582725438,0.0
2019-01-11,CTB_ONLY,-0.0007975391946964613,0.9989078542256812,-0.0007975391946964949
2019-01-14,CTB_ONLY,-0.00018496338269125272,0.9987230928499667,-0.000982355061840523
2019-01-15,CTB_ONLY,0.0020258752722135853,1.00074638126756,0.0
2019-01-16,CTB_ONLY,0.0005770738191604723,1.0013238858038092,0.0
2019-01-17,CTB_ONLY,0.0001968912460360853,1.0015210377113708,0.0
2019-01-18,CTB_ONLY,0.005224972023095105,1.0067539571139539,0.0
2019-01-21,CTB_ONLY,0.0024519171039883592,1.0092224343609095,0.0
2019-01-22,CTB_ONLY,0.0009718580275637157,1.0102032552853406,0.0
2019-01-23,CTB_ONLY,-0.0007371826480679991,1.0094585509745224,-0.000737182648067991
2019-01-24,CTB_ONLY,0.0038223289861913597,1.0133170336542712,0.0
2019-01-25,CTB_ONLY,-0.0036027770855403024,1.0096662782650339,-0.003602777085540354
2019-01-28,CTB_ONLY,-0.005158036444385599,1.0044583828050757,-0.008742230274417673
2019-01-29,CTB_ONLY,5.6765530017575364e-05,1.0045154014175564,-0.00868596100173502
2019-01-30,CTB_ONLY,0.0036888292515428025,1.0082208872139309,-0.005029172777213042
2019-01-31,CTB_ONLY,0.0077715651713090046,1.016056341545989,0.0
2019-01-01,RB_CTB_BAND,-0.0003174844370226757,0.9996825155629774,0.0
2019-01-02,RB_CTB_BAND,-0.0006592844849264933,0.9990234403906144,-0.0006592844849264701
2019-01-03,RB_CTB_BAND,-0.001508122980442317,0.9975167901821608,-0.0021664131832864753
2019-01-04,RB_CTB_BAND,0.00027189999514839417,0.9977880149925716,-0.0018951022358721925
2019-01-07,RB_CTB_BAND,-0.0019108431130234764,0.9958813986358657,-0.003802324105839805
2019-01-08,RB_CTB_BAND,-0.0019925332014658417,0.9938970718843615,-0.005787281050282034
2019-01-09,RB_CTB_BAND,0.0031935824333434977,0.997071164113683,-0.0026121807760374205
2019-01-10,RB_CTB_BAND,0.002914773902589373,0.9999774011218661,0.0
2019-01-11,RB_CTB_BAND,-0.0008876628421112133,0.9990897583399393,-0.0008876628421111699
2019-01-14,RB_CTB_BAND,0.00013182601942146577,0.9992214643658259,-0.0007559538397488019
2019-01-15,RB_CTB_BAND,0.0021939192725965685,1.0014136755940903,0.0
2019-01-16,RB_CTB_BAND,0.0002934288258223668,1.0017075192330822,0.0
2019-01-17,RB_CTB_BAND,0.00010131719693198468,1.0018090094310765,0.0
2019-01-18,RB_CTB_BAND,0.005530038786747467,1.0073490521101434,0.0
2019-01-21,RB_CTB_BAND,0.002523960318826223,1.0098915611448767,0.0
2019-01-22,RB_CTB_BAND,0.0011116144254644854,1.0110141711724003,0.0
2019-01-23,RB_CTB_BAND,-0.0010285952976651722,1.0099742467500594,-0.0010285952976653023
2019-01-24,RB_CTB_BAND,0.0036979622268469097,1.0137090933646293,0.0
2019-01-25,RB_CTB_BAND,-0.003794458826724052,1.0098626159475814,-0.003794458826724134
2019-01-28,RB_CTB_BAND,-0.005828100322589759,1.003977035309806,-0.009600444662601682
2019-01-29,RB_CTB_BAND,1.6124827773975948e-05,1.0039932242665894,-0.00958447464034451
2019-01-30,RB_CTB_BAND,0.0036161736097995805,1.0076238380685998,-0.006002960154803172
2019-01-31,RB_CTB_BAND,0.007441298609074751,1.0151218679332903,0.0
2019-02-01,EW,0.003292271684107491,1.0032922716841075,0.0
2019-02-04,EW,-0.00621407103054143,0.9970577422434692,-0.00621407103054139
2019-02-05,EW,-0.011150709747490342,0.9859398407582243,-0.017295489475619874
2019-02-06,EW,-0.0010044505760950615,0.9849495129171796,-0.018282567587347365
2019-02-07,EW,0.008305936492459122,0.9931304410197482,-0.01012848494018781
2019-02-08,EW,-0.0020030471357738943,0.9911411539344137,-0.012111244243212527
2019-02-11,EW,-0.002844453456230643,0.9883218990534925,-0.014921247828896367
2019-02-12,EW,-0.0007628441774426365,0.9875679634473605,-0.015672709419312536
2019-02-13,EW,-0.013218203970129995,0.9745140886721475,-0.028683748319573432
2019-02-14,EW,-0.001431500691099745,0.9731190710807268,-0.030074188205130414
2019-02-15,EW,0.0035442467772264933,0.9765680452122623,-0.026636531772527672
2019-02-18,EW,-0.0038036626431936843,0.9728535098201517,-0.030338878034874006
2019-02-19,EW,0.0049630148288885715,0.9776817962157255,-0.025526435507564282
2019-02-20,EW,0.004103684968147956,0.9816938943064878,-0.021527502989099112
2019-02-21,EW,0.003550517244032949,0.9851794154065847,-0.018053419515650093
2019-02-22,EW,0.005455301762823679,0.9905538664081498,-0.012696604604135242
2019-02-25,EW,0.003158232444739582,0.9936822657673023,-0.009578470987994359
2019-02-26,EW,0.0008518547292322163,0.9945287387047504,-0.008734775724572041
2019-02-27,EW,0.007283359902252434,1.0017722494418702,-0.0015150343375872621
2019-02-28,EW,-0.002895877723950302,0.9988712395002399,-0.004406524707348258
2019-02-01,GMV,0.002028571650797603,1.0020285716507975,0.0
2019-02-04,GMV,-0.0033997200569637204,0.9986219550181056,-0.003399720056963762
2019-02-05,GMV,-0.0029945856602254985,0.995631496031622,-0.006384124964257776
2019-02-06,GMV,0.0018719027868967,0.9974952214037658,-0.0045241726386735515
2019-02-07,GMV,0.007483345307351511,1.0049598225879632,0.0
2019-02-08,GMV,-0.0009351437485656965,1.0040200406923103,-0.0009351437485657366
2019-02-11,GMV,-0.003431230381339111,1.0005750166252136,-0.004363165436263805
2019-02-12,GMV,-7.931466642573863e-05,1.0004956563515361,-0.004442134039678303
2019-02-13,GMV,-0.013689283065720951,0.9867995881057157,-0.018070607475114242
2019-02-14,GMV,0.0014290192120782605,0.9882097436755897,-0.016667411508291874
2019-02-15,GMV,0.0015354176316575425,0.9897270583398049,-0.015157585314138244
2019-02-18,GMV,0.0011045757053477843,0.9908202868033724,-0.014069752309280203
2019-02-19,GMV,0.005237527508424749,0.9960097353114102,-0.00890591551561215
2019-02-20,GMV,-0.002487899898400696,0.9935317627921229,-0.011371658387706485
2019-02-21,GMV,0.002055648881980525,0.9955741152495186,-0.00933938564257697
2019-02-22,GMV,0.0015467209362014958,0.9971139905771153,-0.0078071101296800505
2019-02-25,GMV,0.001880373003960114,0.9989889368068673,-0.005941417404846883
2019-02-26,GMV,-0.004201647302051553,0.9947915376357533,-0.010118100966489019
2019-02-27,GMV,0.007352561779198319,1.002105803873644,-0.0028399331497349634
2019-02-28,GMV,-0.0005710584558743974,1.001533542880661,-0.003409369837770071
2019-02-01,ERC,0.003008525474319807,1.0030085254743197,0.0
2019-02-04,ERC,-0.005628997270108986,0.9973625932225287,-0.005628997270109015
2019-02-05,ERC,-0.007907964428122685,0.9894754853133848,-0.013492447788053585
2019-02-06,ERC,0.0005843848273228569,0.9900537197740098,-0.012915947742501599
2019-02-07,ERC,0.008168121100966562,0.9981405984535863,-0.004853325666829611
2019-02-08,ERC,-0.0014042957180322902,0.9967389138851838,-0.0062508058804097155
2019-02-11,ERC,-0.003530921512159612,0.99321950701214,-0.009759656287617768
2019-02-12,ERC,-0.0010409636584313927,0.9921856016004952,-0.010790460498535048
2019-02-13,ERC,-0.014416992054098455,0.97788126966603,-0.025051886569366077
2019-02-14,ERC,0.0004941197053669379,0.9783644600708812,-0.024570145494809625
2019-02-15,ERC,0.0024849401470711267,0.980795637196179,-0.02214626068869785
2019-02-18,ERC,-0.0013951669399683213,0.9794272635482978,-0.02351052989790936
2019-02-19,ERC,0.005751686753048858,0.9850606223656235,-0.017894068348231373
2019-02-20,ERC,0.0012965039385918076,0.9863377573422721,-0.01662076413973057
2019-02-21,ERC,0.003343280777454442,0.9896353614064721,-0.013333051243531013
2019-02-22,ERC,0.003144651979123088,0.9927474202043293,-0.010230327070388623
2019-02-25,ERC,0.002770747347778488,0.9954980724858743,-0.007487925374207283
2019-02-26,ERC,-0.000912769695677852,0.9945894120132035,-0.008393860318520074
2019-02-27,ERC,0.007206975292924799,1.001757393332187,-0.0012473793695233493
2019-02-28,ERC,-0.001869704675930672,0.9998844028497258,-0.0031147518144141184
2019-02-01,CTB_ONLY,0.003084680074234924,1.003084680074235,0.0
2019-02-04,CTB_ONLY,-0.0056720594627275404,0.9973951241227029,-0.00567205946272753
2019-02-05,CTB_ONLY,-0.0077395409304340645,0.98967574373574,-0.013367701256789877
2019-02-06,CTB_ONLY,0.0007811562663154137,0.9904488351445795,-0.01259698725407743
2019-02-07,CTB_ONLY,0.008512774953628096,0.9988803031812483,-0.004191447618037136
2019-02-08,CTB_ONLY,-0.0016214544738161162,0.9972606642448483,-0.005806105850361232
2019-02-11,CTB_ONLY,-0.004069229863759612,0.9932025813679505,-0.009851709334802283
2019-02-12,CTB_ONLY,-0.0011013694067798945,0.9921086984300971,-0.010942228370316331
2019-02-13,CTB_ONLY,-0.014865919632357765,0.9773600902526722,-0.02564548171512193
2019-02-14,CTB_ONLY,0.0006748517776654092,0.9780196634469984,-0.02498793683638112
2019-02-15,CTB_ONLY,0.002424553613625678,0.9803909245562057,-0.022623967815309287
2019-02-18,CTB_ONLY,-0.0010339041397394318,0.979377294320744,-0.023634480941067126
2019-02-19,CTB_ONLY,0.005846524995341003,0.9851032481518597,-0.017926135529300113
2019-02-20,CTB_ONLY,0.0011238009458646014,0.986210308113907,-0.016822479991498995
2019-02-21,CTB_ONLY,0.0036160194434211035,0.9897764637633493,-0.01326729096281365
2019-02-22,CTB_ONLY,0.002637620327207175,0.9923871182835627,-0.010664664711936944
2019-02-25,CTB_ONLY,0.00291645602745607,0.9952813716762506,-0.0077793117101607745
2019-02-26,CTB_ONLY,-0.0006542006616877274,0.9946302579443346,-0.008428423140980246
2019-02-27,CTB_ONLY,0.00711681313122332,1.0017088556247848,-0.0013715935222421427
2019-02-28,CTB_ONLY,-0.0018258215590832524,0.9998799140002604,-0.003194910796302297
2019-02-01,RB_CTB_BAND,0.0030103984217635955,1.0030103984217635,0.0
2019-02-04,RB_CTB_BAND,-0.00562663129340274,0.9973668287263953,-0.005626631293402795
2019-02-05,RB_CTB_BAND,-0.00792320140633975,0.9894644904663937,-0.013505251766765647
2019-02-06,RB_CTB_BAND,0.0005815121996307253,0.9900398761387013,-0.012931593035796385
2019-02-07,RB_CTB_BAND,0.008163215636419169,0.9981217851362751,-0.004873940781850994
2019-02-08,RB_CTB_BAND,-0.0014018462730365682,0.9967225718317453,-0.006268954539167426
2019-02-11,RB_CTB_BAND,-0.0035268468712725503,0.9932072839477537,-0.009773691767737458
2019-02-12,RB_CTB_BAND,-0.001040044868737475,0.9921743038084913,-0.0108035715585032
2019-02-13,RB_CTB_BAND,-0.014411252034165517,0.9778758298544844,-0.025059130600069923
2019-02-14,RB_CTB_BAND,0.0004993924129572695,0.978364173624728,-0.024572252526809613
2019-02-15,RB_CTB_BAND,0.0024793178262679356,0.9807898493609777,-0.022153857124262988
2019-02-18,RB_CTB_BAND,-0.0014059518035791953,0.9794109061033365,-0.023528661672462037
2019-02-19,RB_CTB_BAND,0.005747538297717213,0.9850401077953673,-0.01791635525880131
2019-02-20,RB_CTB_BAND,0.0013057834944896506,0.9863263569095367,-0.016633966645290155
2019-02-21,RB_CTB_BAND,0.003337232474638222,0.9896179572584067,-0.013352245584322797
2019-02-22,RB_CTB_BAND,0.003144307677586624,0.9927296205992918,-0.010249921475040114
2019-02-25,RB_CTB_BAND,0.0027704423478923435,0.9954799207802071,-0.007507875943664866
2019-02-26,RB_CTB_BAND,-0.0009132779278969365,0.9945707709408939,-0.00841429709417707
2019-02-27,RB_CTB_BAND,0.0072079240217774836,1.0017395614921165,-0.0012670226865511003
2019-02-28,RB_CTB_BAND,-0.0018674095690571022,0.9998689034492831,-0.0031320662053190285
2019-03-01,EW,-0.0007706759457948445,0.9992293240542052,0.0
2019-03-04,EW,0.004029467319893731,1.003255685960561,0.0
2019-03-05,EW,-0.003760733087027005,0.9994827091076213,-0.0037607330870269573
2019-03-06,EW,-0.0010270176849385667,0.9984562226895775,-0.004783888432576711
2019-03-07,EW,0.005268645689349692,1.0037167347632552,0.0
2019-03-08,EW,-0.003062910314800444,1.000642440423211,-0.0030629103148004377
2019-03-11,EW,-0.0004939552759509176,1.0001481678104236,-0.0035553526500415877
2019-03-12,EW,-0.006767184169240091,0.9933799809623225,-0.010298477093112157
2019-03-13,EW,-0.008985035722698216,0.9844544263471627,-0.019190980631239363
2019-03-14,EW,-0.008289231190545594,0.9762940560106151,-0.02732113334655939
2019-03-15,EW,-0.00012542383980124135,0.9761716054613352,-0.02744313046490854
2019-03-18,EW,-0.0038022070497562054,0.9724599989012783,-0.03114099305054363
2019-03-19,EW,0.0027177973390725115,0.9751029480986466,-0.028507830619520003
2019-03-20,EW,0.003909969144257242,0.9789155705381866,-0.024709326213354865
2019-03-21,EW,-0.0015814080096255008,0.9773675056141904,-0.02625165869659407
2019-03-22,EW,-0.004990844471720155,0.9724896164019569,-0.03111148522263485
2019-03-25,EW,0.0054263711019239755,0.9777667059533216,-0.025853936585060855
2019-03-26,EW,-0.00681639321035161,0.9711018636175535,-0.03249409919761326
2019-03-27,EW,-0.001876551023473783,0.9692795414214845,-0.03430967338598101
2019-03-28,EW,-0.009929241081060393,0.959655331179771,-0.043898245448579565
2019-03-29,EW,0.005781632850068615,0.9652037059672635,-0.03837041613645675
