date,strategy,turnover
2018-11-30,EW,0.0
2018-11-30,GMV,0.0
2018-11-30,ERC,0.0
2018-11-30,CTB_ONLY,0.0
2018-11-30,RB_CTB_BAND,0.0
2018-12-31,EW,0.016527456081224128
2018-12-31,GMV,0.0068046920547950905
2018-12-31,ERC,0.017571200998283867
2018-12-31,CTB_ONLY,0.02145571972844767
2018-12-31,RB_CTB_BAND,0.01747577832594062
2019-01-31,EW,0.009106769128771112
2019-01-31,GMV,0.020766675373995905
2019-01-31,ERC,0.0068044822880853895
2019-01-31,CTB_ONLY,0.006877916222933742
2019-01-31,RB_CTB_BAND,0.006630820955225089
2019-02-28,EW,0.009531493382332848
2019-02-28,GMV,0.005312975885513083
2019-02-28,ERC,0.013775421200761861
2019-02-28,CTB_ONLY,0.019311026969955215
2019-02-28,RB_CTB_BAND,0.010955815296729853
2019-03-29,EW,0.007954154790687597
2019-03-29,GMV,0.007380161047194827
2019-03-29,ERC,0.00547612058549693
2019-03-29,CTB_ONLY,0.03007394124606597
2019-03-29,RB_CTB_BAND,0.00633285040315287
2019-04-30,EW,0.011401301532455534
2019-04-30,GMV,0.00817253175415731
2019-04-30,ERC,0.00959128248269786
2019-04-30,CTB_ONLY,0.007866397542552368
2019-04-30,RB_CTB_BAND,0.009442922382560715
2019-05-31,EW,0.032340625440953716
2019-05-31,GMV,0.01575263635393112
2019-05-31,ERC,0.028437124963363137
2019-05-31,CTB_ONLY,0.029919616912923275
2019-05-31,RB_CTB_BAND,0.02809938620894396
2019-06-28,EW,0.020777802383144535
2019-06-28,GMV,0.011356294523793553
2019-06-28,ERC,0.022947300850076346
2019-06-28,CTB_ONLY,0.029570563966123495
2019-06-28,RB_CTB_BAND,0.02126387567211027
2019-07-31,EW,0.007132733206102505
2019-07-31,GMV,0.015523139351632485
2019-07-31,ERC,0.007794772260250844
2019-07-31,CTB_ONLY,0.038711771428547176
2019-07-31,RB_CTB_BAND,0.005022156570567718
2019-08-30,EW,0.0212664138711407
2019-08-30,GMV,0.013413090221185482
2019-08-30,ERC,0.01735793745869474
2019-08-30,CTB_ONLY,0.03471984311934387
2019-08-30,RB_CTB_BAND,0.01796432691604254
2019-09-30,EW,0.005661107944702287
2019-09-30,GMV,0.008114996506757724
2019-09-30,ERC,0.005338605230963089
2019-09-30,CTB_ONLY,0.012299437949938933
